genes,descriptions,num_populations,is_shared,EAS,EUR,AFR,SAS,AMR
ITGA2,integrin subunit alpha 2,4,Yes,NA,3.35615253,2.914404071,2.993141364,2.910836889
GNG4,G protein subunit gamma 4,4,Yes,3.103678601,NA,3.013707549,3.354507252,2.918518165
SV2C,synaptic vesicle glycoprotein 2C,4,Yes,3.318631879,NA,3.191262771,3.354375299,3.292117669
LOC128966759,uncharacterized LOC128966759,4,Yes,3.289948126,3.354057792,2.897156192,3.349394237,NA
LOC124903162,uncharacterized LOC124903162,4,Yes,3.072809977,3.27161714,3.348982822,NA,3.353556627
LINC02465,long intergenic non-protein coding RNA 2465,4,Yes,3.352337738,3.322974151,3.250528069,NA,3.17318379
FLYWCH2,FLYWCH family member 2,4,Yes,3.194220218,3.3518954,3.246210876,3.208208555,NA
UMODL1,uromodulin like 1,4,Yes,3.35057254,2.908639517,2.963095209,NA,2.990974463
DNM1P5,,4,Yes,3.127911481,3.178604027,NA,3.350309973,2.888418193
LINC02142,long intergenic non-protein coding RNA 2142,4,Yes,3.350294955,2.991337019,3.054775795,NA,3.200790649
SRD5A1,steroid 5 alpha-reductase 1,4,Yes,NA,3.216116208,2.992953115,3.349500441,2.872874557
SNX29P2,,4,Yes,3.2996615,3.348556022,NA,3.106601452,2.987545243
LOC105378157,uncharacterized LOC105378157,4,Yes,3.348472497,3.240711177,3.32948761,NA,3.310730474
MYOM1,myomesin 1,4,Yes,3.348184702,3.060115532,2.941058951,NA,2.825198449
LINC02141,long intergenic non-protein coding RNA 2141,4,Yes,2.959739497,3.347236341,NA,3.227626343,2.911031794
CHRNA7,cholinergic receptor nicotinic alpha 7 subunit,4,Yes,3.346077573,3.126074814,3.120016573,2.980072585,NA
AKR1C3,aldo-keto reductase family 1 member C3,4,Yes,3.345698863,3.21317661,3.174111161,NA,3.132067405
FAT3,FAT atypical cadherin 3,4,Yes,NA,3.345358477,2.997321158,2.897639851,2.975357285
CDH10,cadherin 10,4,Yes,NA,2.885573529,2.916583519,3.343357068,3.062418127
L3MBTL4,L3MBTL histone methyl-lysine binding protein 4,4,Yes,NA,3.343113444,3.122421453,3.33788515,2.992399767
LOC105374277,uncharacterized LOC105374277,4,Yes,3.014772068,NA,3.31470189,3.342934536,2.820053073
ZNF500,zinc finger protein 500,4,Yes,3.341817454,NA,2.983893992,3.173813359,3.033445053
CARM1P1,,4,Yes,3.341057267,NA,3.207880986,2.875019504,2.8365117
RNASE11,ribonuclease A family member 11 (inactive),4,Yes,3.340763069,3.048489954,3.149240096,NA,3.2797701
UGT2A1,UDP glucuronosyltransferase family 2 member A1 complex locus,4,Yes,3.064358733,NA,3.339140247,2.973043741,3.057009438
BNIP3P12,,4,Yes,NA,3.338118495,3.290611508,3.089628341,3.133052689
GUSBP2,,4,Yes,NA,3.166654486,3.088641228,3.337110534,3.077089567
LOC107984867,uncharacterized LOC107984867,4,Yes,NA,3.31072881,3.336541779,3.129421157,3.324383005
ERVV-2,endogenous retrovirus group V member 2%2C envelope,4,Yes,3.336311138,3.028123678,3.202309685,NA,2.918297896
MARK2P19,,4,Yes,NA,3.042262725,3.155612144,3.335984428,3.089011352
NRIP3,nuclear receptor interacting protein 3,4,Yes,3.12619249,2.938527756,3.334894755,NA,3.258255714
LOC105373459,uncharacterized LOC105373459,4,Yes,3.188018253,NA,3.334499209,2.98671591,3.009467933
IGLL3P,,4,Yes,3.334111082,3.18774416,3.201671877,NA,3.268042189
APOL4,apolipoprotein L4,4,Yes,3.333207494,3.059682427,3.259138415,NA,3.114642424
LOC124906024,uncharacterized LOC124906024,4,Yes,3.21588799,NA,3.332594699,3.017161549,2.829808698
GOLM1,golgi membrane protein 1,4,Yes,3.273584688,3.332452903,3.07267394,NA,3.063685352
GPAT2,glycerol-3-phosphate acyltransferase 2%2C mitochondrial,4,Yes,3.101870929,3.057142985,NA,3.331409686,2.976864422
RN7SL189P,,4,Yes,3.330512008,NA,3.239825627,3.190554413,2.816242539
LINC01701,long intergenic non-protein coding RNA 1701,4,Yes,3.126256333,3.330009207,2.880142794,3.249605116,NA
KIAA1549,KIAA1549,4,Yes,3.327226346,3.029665427,3.121941384,NA,2.961033848
SLC2A11,solute carrier family 2 member 11,4,Yes,3.247500556,2.872971302,2.892200217,NA,3.324940162
LOC105373411,uncharacterized LOC105373411,4,Yes,NA,3.098735533,3.117870941,3.324571382,2.93996974
FKBP1A-SDCBP2,FKBP1A-SDCBP2 readthrough (NMD candidate),4,Yes,3.018876753,NA,3.195321145,3.323945556,3.177565224
POT1-AS1,POT1 antisense RNA 1,4,Yes,NA,3.122100307,3.322823353,3.301338618,3.06623575
CDK11B,cyclin dependent kinase 11B,4,Yes,NA,3.149000347,2.88093328,3.322720916,3.007202742
PRSS23,serine protease 23,4,Yes,3.284681073,2.883098472,NA,3.32192053,3.315538019
LOC105374928,uncharacterized LOC105374928,4,Yes,3.061186641,3.321067271,NA,3.2021618,2.883695457
LOC101927369,uncharacterized LOC101927369,4,Yes,NA,3.320659874,2.982833629,3.160060341,2.819505388
FAM86HP,,4,Yes,3.316825427,3.172046378,3.235054857,NA,3.256478664
LOC105373485,uncharacterized LOC105373485,4,Yes,NA,2.999728389,2.910647538,3.316315232,3.13845948
HAPLN3,hyaluronan and proteoglycan link protein 3,4,Yes,3.18574577,3.316017903,3.28785753,NA,3.265342177
FARP1,FERM%2C ARH/RhoGEF and pleckstrin domain protein 1,4,Yes,3.315764532,3.162231387,3.259016155,NA,3.148507529
SLC6A12,solute carrier family 6 member 12,4,Yes,3.315591603,NA,3.122444166,3.00195338,3.089930181
LOC105374945,uncharacterized LOC105374945,4,Yes,3.007169337,3.314644328,2.966509017,NA,2.872657699
IZUMO1,izumo sperm-oocyte fusion 1,4,Yes,3.291308476,NA,3.313007971,3.202363237,3.217691101
ZNF815P,,4,Yes,3.311586206,NA,3.098585051,3.209191273,2.868471859
SMIM36,small integral membrane protein 36,4,Yes,3.296255631,3.311255337,3.159434996,NA,2.974660509
GNLY,granulysin,4,Yes,3.14843539,3.308572571,NA,2.987593351,3.217923247
LOC128966689,PE-PGRS family protein PE_PGRS30-like,4,Yes,NA,3.149066221,3.140301812,3.307170539,3.301733836
PELP1,proline%2C glutamate and leucine rich protein 1,4,Yes,3.303826317,3.148958581,3.077628479,2.949664723,NA
AMZ1,archaelysin family metallopeptidase 1,4,Yes,NA,3.227934314,3.05590241,2.995859328,3.303122806
LINC02758,long intergenic non-protein coding RNA 2758,4,Yes,3.170491623,2.939057635,2.985342359,3.30061102,NA
PACRG,parkin coregulated,4,Yes,3.298233938,3.299886339,3.049681049,NA,2.971792077
LOC105369477,uncharacterized LOC105369477,4,Yes,3.123658149,3.139634142,NA,3.296394198,3.067742914
SPATA3,spermatogenesis associated 3,4,Yes,NA,3.294799191,3.058021674,3.162356938,2.899258556
TEAD4,TEA domain transcription factor 4,4,Yes,3.294775554,3.15491532,2.917683793,3.221685365,NA
SCARB2,scavenger receptor class B member 2,4,Yes,3.29438783,2.864513,2.870467589,NA,2.852000403
RAD18,RAD18 E3 ubiquitin protein ligase,4,Yes,3.210975012,NA,3.268772652,3.293705814,3.101350606
TAB2,TGF-beta activated kinase 1 (MAP3K7) binding protein 2,4,Yes,3.205817364,3.289491787,3.154862717,NA,3.080802669
LOC107984307,uncharacterized LOC107984307,4,Yes,3.288859637,3.218813882,3.238764303,NA,3.074741766
LOC105376942,uncharacterized LOC105376942,4,Yes,NA,3.271214552,2.881859609,2.990117734,3.288448229
SSUH2,ssu-2 homolog,4,Yes,3.286806162,2.867246115,2.867043827,NA,3.19024565
PTX4,pentraxin 4,4,Yes,3.285127014,2.917771256,3.198594206,NA,3.225827989
TCF7L1,transcription factor 7 like 1,4,Yes,NA,3.054093044,3.016755734,3.0914315,3.284298813
DLEC1,DLEC1 cilia and flagella associated protein,4,Yes,3.281395845,3.214605638,3.047347946,NA,2.805015779
CCDC3,coiled-coil domain containing 3,4,Yes,3.103318043,3.280622095,2.936662597,NA,2.976020809
KRTAP3-2,keratin associated protein 3-2,4,Yes,3.280334038,NA,3.020462306,3.045570912,2.854558887
NMNAT2,nicotinamide nucleotide adenylyltransferase 2,4,Yes,3.011141481,NA,3.19166406,3.277549449,3.078551939
LOC105375970,uncharacterized LOC105375970,4,Yes,2.947612553,NA,3.000427317,3.277241182,3.089962375
ZNF7,zinc finger protein 7,4,Yes,3.277067754,3.258322769,3.142861235,NA,3.009719921
FAM174B,family with sequence similarity 174 member B,4,Yes,3.247035231,NA,3.275887908,2.982409703,3.028689468
PASK,PAS domain containing serine/threonine kinase,4,Yes,3.164296311,3.274307547,3.220418773,2.940674814,NA
GRIA1,glutamate ionotropic receptor AMPA type subunit 1,4,Yes,NA,3.228116297,2.875440889,3.271925017,2.985984043
CARD11,caspase recruitment domain family member 11,4,Yes,3.171491554,3.270812542,3.162610273,NA,3.13015411
DSPP,dentin sialophosphoprotein,4,Yes,3.269560366,NA,3.233863403,2.948388367,3.206879441
BNIP3P15,,4,Yes,3.269433787,3.141129429,3.024322088,NA,2.974474061
CCDC146,coiled-coil domain containing 146,4,Yes,3.098350797,NA,3.26601259,2.962865674,3.094175135
RNU6-1125P,,4,Yes,3.206814977,NA,2.970651597,3.264828999,3.003986334
VNN1,vanin 1,4,Yes,3.262484332,NA,3.188616037,3.203419224,3.116374119
LINC00343,long intergenic non-protein coding RNA 343,4,Yes,3.259742182,3.260061266,3.145387802,3.151095104,NA
TMC5,transmembrane channel like 5,4,Yes,NA,3.091195443,3.035001177,3.259406853,3.127186435
OR14A16,olfactory receptor family 14 subfamily A member 16,4,Yes,NA,3.04767328,3.259162471,2.906522253,2.860644837
LOC107984476,uncharacterized LOC107984476,4,Yes,NA,3.229445524,3.045171412,3.259035394,2.984337671
ABCD1P2,,4,Yes,3.258547575,2.920618201,3.164916642,3.209617183,NA
LOC105373081,uncharacterized LOC105373081,4,Yes,NA,2.93810204,3.020576997,3.258409736,2.824116822
CAPSL,calcyphosine like,4,Yes,3.139310948,3.257471335,2.892923886,2.971145325,NA
PXDN,peroxidasin,4,Yes,3.253909609,3.145757236,3.105112965,NA,3.143989573
SPEF2,sperm flagellar 2,4,Yes,3.237392924,NA,3.025328717,3.2538614,3.021376057
TMTC2,transmembrane O-mannosyltransferase targeting cadherins 2,4,Yes,3.253840507,3.206513866,3.086793635,NA,3.171970964
HTATSF1P2,,4,Yes,3.225667782,NA,3.046617511,3.253695691,3.04530624
LOC100996349,,4,Yes,3.253514386,3.086251469,2.943808213,NA,2.940717823
ATP8A2,ATPase phospholipid transporting 8A2,4,Yes,2.949754374,2.89615949,NA,3.253502048,3.185948634
FAM81B,family with sequence similarity 81 member B,4,Yes,3.176570681,NA,2.884661066,3.252430288,2.886587764
PTK6,protein tyrosine kinase 6,4,Yes,3.252237952,NA,3.201689604,2.921518704,2.822796427
SH3BGRL2,SH3 domain binding glutamate rich protein like 2,4,Yes,3.00085886,3.111010409,2.877889314,3.251856629,NA
LINC01697,long intergenic non-protein coding RNA 1697,4,Yes,3.248274055,2.982400724,NA,3.057377945,3.152350417
IL9RP1,,4,Yes,3.081144064,3.231205635,2.955790184,NA,3.248105015
MAMSTR,MEF2 activating motif and SAP domain containing transcriptional regulator,4,Yes,3.248003951,NA,3.163262989,3.026156567,3.07365547
CYP4F22,cytochrome P450 family 4 subfamily F member 22,4,Yes,3.24544363,NA,3.107903026,2.898109042,3.037399159
IL1R1,interleukin 1 receptor type 1,4,Yes,3.136022644,3.245235205,3.019941876,3.167610685,NA
LOC105376403,uncharacterized LOC105376403,4,Yes,3.206216353,NA,3.206498112,3.244648916,3.072597752
TULP2,TUB like protein 2,4,Yes,3.168011684,NA,3.108500073,3.244607798,3.164896212
OCEL1,occludin/ELL domain containing 1,4,Yes,3.084970815,2.898959086,NA,3.244181213,2.907102912
LOC105370061,uncharacterized LOC105370061,4,Yes,3.243049285,NA,3.14933453,3.066913414,3.084915764
PRXL2A,peroxiredoxin like 2A,4,Yes,NA,3.058461549,2.887431656,3.238586107,3.079162396
BICRA,BRD4 interacting chromatin remodeling complex associated protein,4,Yes,NA,3.238473676,3.07850291,3.059761965,2.978267523
FUT2,fucosyltransferase 2 (H blood group),4,Yes,3.22602,NA,2.969113505,3.236883028,3.006521346
LOC110091776,,4,Yes,NA,3.235126645,3.077633529,3.16287998,2.851535993
LOC105370420,uncharacterized LOC105370420,4,Yes,3.183712108,3.235036212,3.037351946,2.875981467,NA
LOC105376299,uncharacterized LOC105376299,4,Yes,NA,3.234284861,3.018163515,3.180593772,2.970492924
ASB4,ankyrin repeat and SOCS box containing 4,4,Yes,NA,3.232971831,3.163709068,3.213599232,3.162984068
LOC100506207,uncharacterized LOC100506207,4,Yes,3.059246233,3.173181832,NA,3.215572225,3.23075788
PLSCR4,phospholipid scramblase 4,4,Yes,NA,2.862527994,2.912854564,3.230166006,3.012321663
RNA5SP291,,4,Yes,2.929000218,3.229346233,3.036449965,3.055977826,NA
DSP-AS1,DSP antisense RNA 1,4,Yes,3.083606026,NA,3.190864185,3.223379282,3.005320267
LINC03106,long intergenic non-protein coding RNA 3106,4,Yes,3.205511116,NA,3.09761605,3.223164245,3.031421254
LINC00836,long intergenic non-protein coding RNA 836,4,Yes,3.222056532,3.174337592,3.192940739,NA,3.128320189
GAA,alpha glucosidase,4,Yes,2.947377739,3.22196201,2.991062841,NA,3.060905311
WDR17,WD repeat domain 17,4,Yes,NA,3.065422056,2.961231728,3.219977685,2.959442348
CD151,CD151 molecule (Raph blood group),4,Yes,3.212485583,3.065724942,3.098884396,3.218907442,NA
FAM153A,family with sequence similarity 153 member A,4,Yes,2.982530965,3.217650186,3.004945268,NA,2.950627602
SPMIP2,sperm microtubule inner protein 2,4,Yes,3.217213583,3.125681076,2.998300968,NA,3.050875566
SPSB1,splA/ryanodine receptor domain and SOCS box containing 1,4,Yes,3.216168974,NA,3.006583232,2.968631795,2.911466266
TOP1MT,DNA topoisomerase I mitochondrial,4,Yes,NA,2.970351311,3.11901209,3.015774485,3.215115137
SLC17A5,solute carrier family 17 member 5,4,Yes,3.044830636,NA,2.958716261,3.214785,3.04469583
LOC105372093,uncharacterized LOC105372093,4,Yes,3.214407035,NA,2.996236116,3.136731224,2.854635793
ZNF155,zinc finger protein 155,4,Yes,NA,3.211445037,3.00919473,2.989937723,2.808642826
VWF,von Willebrand factor,4,Yes,3.210891317,3.048003456,3.202821478,NA,2.890076569
LOC101926994,uncharacterized LOC101926994,4,Yes,NA,3.210093694,3.026202176,3.173836945,2.99335787
STXBP2,syntaxin binding protein 2,4,Yes,2.969692709,3.207851686,NA,2.959816009,2.845728131
SMIM31,small integral membrane protein 31,4,Yes,3.207269235,NA,3.122190906,2.952631433,2.865877288
PSG7,pregnancy specific beta-1-glycoprotein 7,4,Yes,3.11423406,NA,3.104823361,3.082748471,3.206338674
SPACA3,sperm acrosome associated 3,4,Yes,NA,3.200479215,3.004676598,3.070532178,2.885479904
COL6A5,collagen type VI alpha 5 chain,4,Yes,NA,2.8731151,2.912716289,3.200379494,3.069231315
LOC105373940,uncharacterized LOC105373940,4,Yes,3.068698035,2.994501166,2.990675352,3.199949788,NA
LINC02268,long intergenic non-protein coding RNA 2268,4,Yes,3.199389844,NA,3.061631423,3.013475258,2.967169421
SHISA2,shisa family member 2,4,Yes,3.110751098,3.196998472,3.042816743,NA,2.905437776
PLA2G2C,phospholipase A2 group IIC,4,Yes,3.086800477,2.882697643,3.185151249,NA,3.196566892
LOC105375836,uncharacterized LOC105375836,4,Yes,NA,3.195706102,2.941606142,2.948849368,3.132160948
APOBEC3H,apolipoprotein B mRNA editing enzyme catalytic subunit 3H,4,Yes,3.195052509,NA,3.091485492,3.034090365,2.95704552
GPR32P1,,4,Yes,3.194388246,2.940998102,3.023571466,NA,2.963658939
CHODL,chondrolectin,4,Yes,3.181021632,3.193732782,2.961527298,2.900378295,NA
OBP2B,odorant binding protein 2B,4,Yes,3.16980074,3.191056711,3.049719398,NA,2.891913928
STEAP2-AS1,STEAP2 antisense RNA 1,4,Yes,NA,3.190529213,2.973903321,3.103492287,2.929524746
SLC1A2,solute carrier family 1 member 2,4,Yes,NA,2.848180282,2.924929186,3.1890483,2.806005329
LOC105376123,uncharacterized LOC105376123,4,Yes,3.074393507,3.033361988,2.962831121,NA,3.188526215
B3GAT1-DT,B3GAT1 divergent transcript,4,Yes,3.073396741,NA,3.095531994,3.182691064,3.015384993
ADAMTS9-AS2,ADAMTS9 antisense RNA 2,4,Yes,3.182409393,3.144482331,3.128400249,NA,3.181004833
SPNS3,SPNS lysolipid transporter 3%2C sphingosine-1-phosphate (putative),4,Yes,3.178731255,NA,3.098551677,3.067004829,2.817216595
PKHD1,PKHD1 ciliary IPT domain containing fibrocystin/polyductin,4,Yes,3.176017934,3.022763948,NA,3.142212272,2.917333116
TUBB8P9,uncharacterized LOC105373122,4,Yes,3.175433267,3.040458442,3.015240029,NA,3.041853599
LOC105375955,uncharacterized LOC105375955,4,Yes,NA,3.173535389,2.963888216,2.905132737,3.012713477
RPS3AP16,,4,Yes,2.970831956,3.17350925,2.914181233,NA,2.831865453
LOC101928272,uncharacterized LOC101928272,4,Yes,3.048612375,3.173432048,NA,2.93090329,3.038091508
OR10A6,olfactory receptor family 10 subfamily A member 6 (gene/pseudogene),4,Yes,3.173365241,2.91755259,3.135799453,NA,2.99915534
LOC105375630,uncharacterized LOC105375630,4,Yes,2.973235343,3.172338332,2.952316105,NA,3.040308989
LOC105379109,uncharacterized LOC105379109,4,Yes,3.17151749,NA,2.914810999,3.120969178,2.910376346
RANP7,,4,Yes,2.986638132,NA,2.870209326,3.171460484,2.798811801
GALNS,galactosamine (N-acetyl)-6-sulfatase,4,Yes,2.974117693,3.035033631,3.170638555,NA,2.957118162
LINC01349,long intergenic non-protein coding RNA 1349,4,Yes,3.080818667,3.170601869,NA,3.00100113,3.019489578
POLN,DNA polymerase nu,4,Yes,3.038760035,2.92813804,2.891711886,3.169976079,NA
LINC02748,long intergenic non-protein coding RNA 2748,4,Yes,3.168694969,NA,3.048205135,2.91531854,2.846289765
PIP5K1B,phosphatidylinositol-4-phosphate 5-kinase type 1 beta,4,Yes,3.168555515,2.870386734,3.050615865,2.917778325,NA
EGLN1,egl-9 family hypoxia inducible factor 1,4,Yes,2.978636164,3.167799934,NA,3.022533742,2.845082653
CYP11B1,cytochrome P450 family 11 subfamily B member 1,4,Yes,3.040408102,NA,2.901324796,3.167703873,3.095570905
ALLC,allantoicase,4,Yes,3.167467958,NA,3.001310189,2.897783547,3.034606549
MIR3667HG,MIR3667 host gene,4,Yes,3.065045455,3.166929719,2.862212968,NA,2.87296801
SCML4,Scm polycomb group protein like 4,4,Yes,NA,2.862813676,3.166785303,3.059427092,2.945348121
IDO2,indoleamine 2%2C3-dioxygenase 2,4,Yes,3.166258496,3.122524068,2.924086558,2.865750636,NA
SLCO3A1,solute carrier organic anion transporter family member 3A1,4,Yes,3.05987187,NA,3.015599225,3.164031989,2.936083712
ADAM29,ADAM metallopeptidase domain 29,4,Yes,NA,2.929578276,2.91751667,3.163912229,2.803660058
ZNF217-AS1,ZNF217 antisense RNA 1,4,Yes,3.163671483,NA,2.990382142,3.133641348,2.971440706
LOC107986913,uncharacterized LOC107986913,4,Yes,3.080999196,3.121623888,2.879467659,3.160549571,NA
NR3C2,nuclear receptor subfamily 3 group C member 2,4,Yes,3.160042282,NA,3.016028301,2.933060109,3.021772997
KLK5,kallikrein related peptidase 5,4,Yes,3.004167513,NA,3.158022782,3.158863051,3.113544262
AP2A2,adaptor related protein complex 2 subunit alpha 2,4,Yes,3.158829217,NA,3.021441772,2.866238479,2.857539681
KCNMB2-AS1,KCNMB2 antisense RNA 1,4,Yes,3.156314952,NA,3.074363489,2.874731108,2.850768105
LINC02436,long intergenic non-protein coding RNA 2436,4,Yes,NA,3.120856265,2.992776485,3.009648983,3.153843904
LOC107986667,uncharacterized LOC107986667,4,Yes,3.153400322,3.124194448,NA,2.866196802,2.827304808
OR52E2,olfactory receptor family 52 subfamily E member 2,4,Yes,NA,3.150895845,2.994581697,3.080089116,2.950698668
LINC02930,long intergenic non-protein coding RNA 2930,4,Yes,3.125485531,3.110296915,NA,3.144203891,2.84771386
LOC105375416,uncharacterized LOC105375416,4,Yes,3.076146224,2.894778159,3.143386483,2.867798856,NA
GINS1,GINS complex subunit 1,4,Yes,3.141608503,2.990082483,2.946497963,NA,2.859156406
PTPRT,protein tyrosine phosphatase receptor type T,4,Yes,3.14087873,2.853392097,3.065776493,NA,2.865071859
LOC124908021,uncharacterized LOC124908021,4,Yes,3.130704263,NA,3.140411889,3.129817561,3.047656532
ZNF112,zinc finger protein 112,4,Yes,2.964995957,3.06272367,2.979163561,3.140013364,NA
ADGRF2,uncharacterized LOC124906570,4,Yes,NA,3.104607913,2.991578949,3.138632386,2.968844259
LOC124905969,uncharacterized LOC124905969,4,Yes,3.074936254,2.938503808,3.135967416,NA,2.858982704
LOC105378102,uncharacterized LOC105378102,4,Yes,3.135936085,NA,2.994905318,3.06178278,2.839067166
LOC105375741,uncharacterized LOC105375741,4,Yes,2.946483099,3.118460423,NA,3.135682106,2.811808571
HLA-DMB,major histocompatibility complex%2C class II%2C DM beta,4,Yes,2.944219565,NA,2.936457261,3.017677775,3.135614779
PPIAP60,peptidylprolyl isomerase A pseudogene 60,4,Yes,3.133708108,NA,2.980520456,3.002689317,3.001862425
LOC105378519,uncharacterized LOC105378519,4,Yes,2.991204967,NA,2.882440534,3.133441769,2.884147396
LINC02332,long intergenic non-protein coding RNA 2332,4,Yes,3.128289519,2.933912945,2.866546733,2.922392776,NA
LINC02016,long intergenic non-protein coding RNA 2016,4,Yes,NA,3.12820048,2.928996006,3.00427741,2.988187443
