genes,descriptions,num_populations,is_shared,EAS,EUR,AFR,SAS,AMR
LOC124907412,uncharacterized LOC124907412,1,No,4.322484404387708,NA,NA,NA,NA
FAR2P1,,1,No,4.322325180935007,NA,NA,NA,NA
FAM111A,FAM111 trypsin like peptidase A,1,No,NA,4.321574607804184,NA,NA,NA
NBPF26,NBPF member 26,1,No,NA,NA,NA,4.306280193434914,NA
BDH1,3-hydroxybutyrate dehydrogenase 1,1,No,NA,NA,4.288875579775465,NA,NA
LOC124907398,,1,No,NA,NA,NA,4.285831028908082,NA
VWA3B,von Willebrand factor A domain containing 3B,1,No,NA,NA,NA,4.274899214083554,NA
LOC101927602,uncharacterized LOC101927602,1,No,NA,NA,NA,4.254378389676302,NA
PLXNB2,plexin B2,1,No,4.23901588588997,NA,NA,NA,NA
GALNT17,polypeptide N-acetylgalactosaminyltransferase 17,1,No,4.233666053527914,NA,NA,NA,NA
LOC124907819,uncharacterized LOC124907819,1,No,NA,4.225575215936985,NA,NA,NA
IP6K3,inositol hexakisphosphate kinase 3,1,No,NA,NA,NA,4.223352115849071,NA
INS-IGF2,INS-IGF2 readthrough,1,No,4.211692257279121,NA,NA,NA,NA
LOC124907419,,1,No,NA,NA,NA,4.211069988712692,NA
SNAR-A6,small NF90 (ILF3) associated RNA A6,1,No,NA,NA,NA,4.200858491147455,NA
FTLP10,,1,No,NA,NA,4.184758913666662,NA,NA
NUP54,nucleoporin 54,1,No,NA,4.184509806468868,NA,NA,NA
CDK2AP2P1,,1,No,NA,NA,NA,4.182258573437531,NA
LINC00345,long intergenic non-protein coding RNA 345,1,No,NA,NA,NA,4.1804006136431635,NA
LINC01743,long intergenic non-protein coding RNA 1743,1,No,NA,NA,NA,4.179720959184881,NA
LOC124904410,uncharacterized LOC124904410,1,No,NA,4.172492273355986,NA,NA,NA
TFDP1,transcription factor Dp-1,1,No,NA,NA,NA,4.168608802096559,NA
ZNF845,zinc finger protein 845,1,No,NA,NA,NA,4.152692334210544,NA
LOC642474,uncharacterized LOC105377267,1,No,NA,NA,NA,4.1513512855611046,NA
LOC124906647,mucin-17-like,1,No,4.15123377868737,NA,NA,NA,NA
TYW1,tRNA-yW synthesizing protein 1 homolog,1,No,4.1455556947414545,NA,NA,NA,NA
LOC124908467,B melanoma antigen 3-like,1,No,4.143577031248534,NA,NA,NA,NA
LOC128966684,uncharacterized LOC128966684,1,No,NA,4.1424239262219285,NA,NA,NA
RN7SL763P,,1,No,NA,NA,NA,4.139969794295083,NA
MOSMO,modulator of smoothened,1,No,NA,NA,NA,4.13767067383941,NA
OR5D17P,,1,No,4.133630483326816,NA,NA,NA,NA
LOC102724181,,1,No,4.1319179090394655,NA,NA,NA,NA
LOC646934,,1,No,NA,4.125982926271552,NA,NA,NA
FGF12,fibroblast growth factor 12,1,No,NA,NA,NA,4.124760967766219,NA
DND1P1,,1,No,NA,NA,NA,4.110827157056079,NA
LOC124906752,putative protein FAM90A13P,1,No,4.10571336037638,NA,NA,NA,NA
LOC124908156,uncharacterized LOC124908156,1,No,NA,4.104975257128204,NA,NA,NA
LOC387770,,1,No,4.101410483718298,NA,NA,NA,NA
POTEI,POTE ankyrin domain family member I,1,No,NA,NA,NA,4.0999204633876305,NA
LOC124907110,,1,No,4.098380713807744,NA,NA,NA,NA
LSP1P4,,1,No,NA,NA,NA,4.088873454303728,NA
LOC105372314,uncharacterized LOC105372314,1,No,NA,4.088334490021117,NA,NA,NA
CDH3,cadherin 3,1,No,NA,4.087730987972719,NA,NA,NA
LOC105376517,uncharacterized LOC105376517,1,No,NA,NA,NA,4.087503868386493,NA
LOC124908529,,1,No,NA,4.084789271184215,NA,NA,NA
COL18A1,collagen type XVIII alpha 1 chain,1,No,NA,NA,NA,4.081639456970322,NA
LOC105374297,uncharacterized LOC105374297,1,No,NA,NA,NA,NA,4.07956846186778
GSG1L,GSG1 like,1,No,NA,4.075783067637625,NA,NA,NA
PGM5P3-AS1,PGM5P3 antisense RNA 1,1,No,4.067945433822551,NA,NA,NA,NA
GCSH,glycine cleavage system protein H,1,No,NA,NA,NA,4.064676183331051,NA
RNVU1-18,RNA%2C variant U1 small nuclear 18,1,No,NA,NA,NA,4.058620646643223,NA
WHAMMP2,,1,No,NA,4.058258805346512,NA,NA,NA
LOC124908161,uncharacterized LOC124908161,1,No,4.057423214806867,NA,NA,NA,NA
KANSL1,KAT8 regulatory NSL complex subunit 1,1,No,NA,NA,NA,4.0572539406589305,NA
CDH15,cadherin 15,1,No,NA,NA,NA,4.055794161983831,NA
CNNM4,cyclin and CBS domain divalent metal cation transport mediator 4,1,No,4.043777305115924,NA,NA,NA,NA
VN2R3P,,1,No,4.039794612125523,NA,NA,NA,NA
TTLL10,tubulin tyrosine ligase like 10,1,No,NA,4.039121581473987,NA,NA,NA
LOC102723684,uncharacterized LOC102723684,1,No,NA,NA,NA,4.035388997024926,NA
OR52Z1P,,1,No,NA,NA,4.03020877758439,NA,NA
CNTNAP3P2,,1,No,NA,NA,NA,4.021727631903256,NA
LOC100996731,,1,No,NA,NA,NA,4.021416385772624,NA
LOC389765,,1,No,4.0193714506437654,NA,NA,NA,NA
LOC124906733,,1,No,4.018030032704412,NA,NA,NA,NA
LOC105377267,uncharacterized LOC105377267,1,No,NA,NA,NA,4.015506150907103,NA
LOC124905846,5S ribosomal RNA,1,No,4.0147371918725225,NA,NA,NA,NA
CSPG4P12,,1,No,NA,NA,NA,4.011414952872336,NA
LAMA5,laminin subunit alpha 5,1,No,NA,4.0071186599608035,NA,NA,NA
LOC124906325,,1,No,NA,4.004588642156043,NA,NA,NA
OR7E96P,,1,No,NA,NA,NA,4.002149439613695,NA
LOC105377608,uncharacterized LOC105377608,1,No,NA,4.001539703545137,NA,NA,NA
MZT2A,mitotic spindle organizing protein 2A,1,No,3.9941322443300353,NA,NA,NA,NA
LOC101927157,uncharacterized LOC101927157,1,No,3.990437599704095,NA,NA,NA,NA
LOC100288637,,1,No,NA,3.9884608262410506,NA,NA,NA
LOC124906796,olfactory receptor 7E24-like,1,No,3.985743752758776,NA,NA,NA,NA
LOC105373996,uncharacterized LOC105373996,1,No,NA,3.9844296745798196,NA,NA,NA
KLHDC4,kelch domain containing 4,1,No,NA,NA,NA,3.984136992859126,NA
CARMIL1,capping protein regulator and myosin 1 linker 1,1,No,NA,NA,NA,3.982391471082002,NA
DEFB124,defensin beta 124,1,No,3.9814771284618313,NA,NA,NA,NA
LOC105371569,uncharacterized LOC105371569,1,No,NA,NA,NA,NA,3.980931204222812
LOC124906638,,1,No,NA,NA,3.97586837890474,NA,NA
TPTE2P1,,1,No,NA,NA,NA,3.9743824687064655,NA
MEIOB,meiosis specific with OB-fold,1,No,NA,3.971393336878671,NA,NA,NA
TRNAH-GUG,transfer RNA histidin (anticodon GUG),1,No,NA,3.970345702035724,NA,NA,NA
LOC124907472,28S ribosomal RNA,1,No,NA,NA,NA,3.9637747335062916,NA
LOC105369358,uncharacterized LOC105369358,1,No,NA,NA,3.958765435610109,NA,NA
IL32,interleukin 32,1,No,NA,NA,NA,3.95640164225741,NA
LOC124906958,uncharacterized LOC124906958,1,No,NA,3.9554810267240206,NA,NA,NA
MTNR1A,melatonin receptor 1A,1,No,3.9541536087074927,NA,NA,NA,NA
UBTFL1,upstream binding transcription factor like 1,1,No,NA,3.951970049074425,NA,NA,NA
LOC112268175,uncharacterized LOC112268175,1,No,NA,NA,NA,3.951333749611131,NA
CRYL1,crystallin lambda 1,1,No,NA,3.9495297746212623,NA,NA,NA
LOC441081,,1,No,NA,NA,NA,3.9490426311007742,NA
ZNF37BP,,1,No,3.9481431204732766,NA,NA,NA,NA
CDC27P6,,1,No,3.9478296574588017,NA,NA,NA,NA
LINC01979,long intergenic non-protein coding RNA 1979,1,No,NA,3.9448342187184258,NA,NA,NA
LOC105379222,uncharacterized LOC105379222,1,No,NA,NA,NA,3.943797813616642,NA
LOC105371154,uncharacterized LOC105371154,1,No,NA,NA,3.9393474369828176,NA,NA
LOC105369199,,1,No,NA,NA,NA,3.927170770858525,NA
NAALADL2,N-acetylated alpha-linked acidic dipeptidase like 2,1,No,3.926836774599082,NA,NA,NA,NA
CDYL2,chromodomain Y like 2,1,No,3.925278064852822,NA,NA,NA,NA
THUMPD1P1,,1,No,NA,3.9250409637342982,NA,NA,NA
CACNG8,calcium voltage-gated channel auxiliary subunit gamma 8,1,No,3.9238687240676984,NA,NA,NA,NA
LOC105375180,uncharacterized LOC105375180,1,No,NA,NA,NA,3.9231603413952065,NA
FAM30B,family with sequence similarity 30 member B,1,No,NA,NA,NA,3.919777428874694,NA
LOC124906559,uncharacterized LOC124906559,1,No,NA,3.9194437411344767,NA,NA,NA
LOC283299,uncharacterized LOC283299,1,No,3.9190049296425298,NA,NA,NA,NA
NLRP2,NLR family pyrin domain containing 2,1,No,NA,3.916411806907388,NA,NA,NA
SHISA9,shisa family member 9,1,No,3.9162698286264885,NA,NA,NA,NA
SLC29A4P2,,1,No,NA,NA,NA,3.9156917861511507,NA
TMEM156,transmembrane protein 156,1,No,NA,3.9156693012391512,NA,NA,NA
LOC124906471,uncharacterized LOC124906471,1,No,NA,3.915465238482285,NA,NA,NA
MUC19,mucin 19%2C oligomeric,1,No,NA,NA,NA,3.9146829300662387,NA
TCEA1P3,,1,No,3.912687746749849,NA,NA,NA,NA
TRV-AAC1-2,tRNA-Val (anticodon AAC) 1-2,1,No,3.909768907271807,NA,NA,NA,NA
XKR4,XK related 4,1,No,NA,3.907917438414089,NA,NA,NA
LOC124905693,FAM231A/C-like protein LOC102723383,1,No,NA,NA,NA,3.907279420104136,NA
EFHD2,EF-hand domain family member D2,1,No,3.9044835803948543,NA,NA,NA,NA
LOC124906741,sperm-associated antigen 11B-like,1,No,NA,NA,NA,3.9043159546516266,NA
LOC124908160,uncharacterized LOC124908160,1,No,NA,3.904019210723923,NA,NA,NA
ANKRD30BP2,,1,No,3.902852262129521,NA,NA,NA,NA
GOLGA8CP,,1,No,NA,NA,NA,3.8982809683454214,NA
LINC00869,long intergenic non-protein coding RNA 869,1,No,NA,3.8975381388577337,NA,NA,NA
LOC124906857,phosphoglucomutase-like protein 5,1,No,3.8974039327360446,NA,NA,NA,NA
LOC124908140,,1,No,NA,3.896732483001612,NA,NA,NA
FLG-AS1,filaggrin,1,No,3.8962647367347074,NA,NA,NA,NA
EN2-DT,EN2 divergent transcript,1,No,NA,3.8961482927433866,NA,NA,NA
PGAP6,post-GPI attachment to proteins 6,1,No,3.893807041735801,NA,NA,NA,NA
SLC7A5,solute carrier family 7 member 5,1,No,NA,3.893690304549435,NA,NA,NA
LOC102724223,,1,No,3.893061829527593,NA,NA,NA,NA
MRPS18B,mitochondrial ribosomal protein S18B,1,No,NA,NA,NA,3.8927145962580774,NA
LOC112268135,uncharacterized LOC112268135,1,No,NA,NA,NA,NA,3.8919420757408134
ALG1L1P,,1,No,3.8888462195882023,NA,NA,NA,NA
DNM1P31,,1,No,NA,3.8878599998799244,NA,NA,NA
PLD4,phospholipase D family member 4,1,No,NA,NA,NA,3.8873609131188025,NA
PSG11-AS1,PSG11%2C PSG2 and PSG5 antisense RNA 1,1,No,NA,NA,NA,NA,3.8868002108237123
LOC642490,,1,No,3.8861489923043964,NA,NA,NA,NA
PHLDB2,pleckstrin homology like domain family B member 2,1,No,NA,3.885361373664464,NA,NA,NA
OCIAD2,OCIA domain containing 2,1,No,NA,3.8830579089541533,NA,NA,NA
LOC101060227,,1,No,NA,3.882796219237295,NA,NA,NA
GOLGA8F,golgin A8 family member F,1,No,3.882371809912486,NA,NA,NA,NA
ANKS1A,ankyrin repeat and sterile alpha motif domain containing 1A,1,No,NA,NA,NA,3.880294247744427,NA
TAF11L6,TATA-box binding protein associated factor 11 like 6,1,No,NA,3.877668395762128,NA,NA,NA
LOC101928279,uncharacterized LOC101928279,1,No,NA,3.8770550539295154,NA,NA,NA
LOC124908110,uncharacterized LOC124908110,1,No,NA,NA,NA,3.876760941892482,NA
OR5AN1,olfactory receptor family 5 subfamily AN member 1,1,No,3.873379207126077,NA,NA,NA,NA
LOC124902565,uncharacterized LOC124902565,1,No,NA,NA,NA,3.872574321648505,NA
SLC7A7,solute carrier family 7 member 7,1,No,NA,3.8696655751926126,NA,NA,NA
SPECC1,sperm antigen with calponin homology and coiled-coil domains 1,1,No,3.8694088747964694,NA,NA,NA,NA
LOC130160542,putative TAF11-like protein ENSP05220060156,1,No,NA,NA,NA,NA,3.8683604877696367
OR2M3,olfactory receptor family 2 subfamily M member 3,1,No,3.867249121116881,NA,NA,NA,NA
LOC124901307,uncharacterized LOC124901307,1,No,NA,3.867173120544693,NA,NA,NA
GOLGA6L1,golgin A6 family like 1,1,No,3.863320788548465,NA,NA,NA,NA
SLC9B1P2,,1,No,NA,NA,NA,3.863076599929887,NA
KRTAP5-13P,,1,No,3.863018872570126,NA,NA,NA,NA
LINC02470,long intergenic non-protein coding RNA 2470,1,No,3.861673152451967,NA,NA,NA,NA
ATP6V1E1,ATPase H+ transporting V1 subunit E1,1,No,NA,NA,NA,3.8611889289261105,NA
CICP17,,1,No,NA,3.8608753748117977,NA,NA,NA
LOC124907647,18S ribosomal RNA,1,No,NA,NA,NA,3.8596589816685647,NA
CEP112,centrosomal protein 112,1,No,NA,NA,NA,NA,3.8593112001004393
KATNIP,katanin interacting protein,1,No,3.8590807083995347,NA,NA,NA,NA
LOC101927026,uncharacterized LOC101927026,1,No,3.8581540825872542,NA,NA,NA,NA
LOC102723968,uncharacterized LOC102723968,1,No,3.8571686884657916,NA,NA,NA,NA
DKKL1,dickkopf like acrosomal protein 1,1,No,NA,NA,NA,3.85688319976784,NA
ABHD17AP8,,1,No,NA,NA,3.8559222413322534,NA,NA
OR51D1,olfactory receptor family 51 subfamily D member 1,1,No,NA,3.854893159149624,NA,NA,NA
UBE2Q2P2,,1,No,NA,NA,NA,3.854607675804574,NA
MMP2-AS1,MMP2 antisense RNA 1,1,No,3.8526727016349183,NA,NA,NA,NA
HLA-DOA,major histocompatibility complex%2C class II%2C DO alpha,1,No,NA,NA,NA,3.8515326246541237,NA
LOC124905844,5S ribosomal RNA,1,No,3.850591857847633,NA,NA,NA,NA
PSMD13,proteasome 26S subunit%2C non-ATPase 13,1,No,3.8484480222169317,NA,NA,NA,NA
LOC729369,,1,No,NA,NA,3.8481596603464623,NA,NA
CYFIP1,cytoplasmic FMR1 interacting protein 1,1,No,NA,NA,NA,3.847385707149072,NA
LOC124905947,serine/arginine-rich splicing factor 11-like,1,No,NA,NA,3.8467356457206874,NA,NA
LOC124908402,uncharacterized LOC124908402,1,No,NA,NA,NA,3.8463529320648404,NA
CCZ1,CCZ1 homolog%2C vacuolar protein trafficking and biogenesis associated,1,No,NA,3.844748301303412,NA,NA,NA
COL5A3,collagen type V alpha 3 chain,1,No,NA,NA,NA,3.8447244400439136,NA
LOC105371710,uncharacterized LOC105371710,1,No,3.8446712493513644,NA,NA,NA,NA
RNU6-771P,,1,No,3.84412103448831,NA,NA,NA,NA
LOC124907091,,1,No,NA,3.8417902970973707,NA,NA,NA
LOC100130331,zona pellucida glycoprotein 4,1,No,NA,3.8414593459249864,NA,NA,NA
OR9G9,olfactory receptor family 9 subfamily G member 9,1,No,NA,NA,NA,3.8408909723661817,NA
CANT1,calcium activated nucleotidase 1,1,No,NA,3.840350861951446,NA,NA,NA
OFCC1,,1,No,3.8402085609028647,NA,NA,NA,NA
LMNTD1,lamin tail domain containing 1,1,No,NA,3.840199786247507,NA,NA,NA
LOC102725080,uncharacterized LOC102725080,1,No,NA,3.83859409570068,NA,NA,NA
ZNF492,zinc finger protein 492,1,No,NA,NA,NA,3.8352840433784676,NA
NGEF,neuronal guanine nucleotide exchange factor,1,No,NA,3.8349553816091535,NA,NA,NA
POM121L8P,,1,No,NA,3.834073009010027,NA,NA,NA
MGMT,O-6-methylguanine-DNA methyltransferase,1,No,NA,NA,NA,3.834031164520445,NA
PDE6B,phosphodiesterase 6B,1,No,NA,NA,3.832371594349648,NA,NA
LOC124907113,uncharacterized LOC124907113,1,No,3.831209173994695,NA,NA,NA,NA
GOLGA6L22,golgin A6 family like 22,1,No,3.8290132036536493,NA,NA,NA,NA
LINC01785,long intergenic non-protein coding RNA 1785,1,No,3.8285672586890827,NA,NA,NA,NA
CLEC4OP,,1,No,NA,NA,NA,3.8264664509223016,NA
ZNF879,zinc finger protein 879,1,No,NA,3.8253293305244602,NA,NA,NA
LOC107983981,uncharacterized LOC107983981,1,No,NA,NA,NA,3.825248188411201,NA
LOC728488,,1,No,NA,NA,NA,3.823877586967428,NA
INPP5D,inositol polyphosphate-5-phosphatase D,1,No,NA,NA,NA,3.823755214859074,NA
MTUS2,microtubule associated scaffold protein 2,1,No,3.8223276099106105,NA,NA,NA,NA
ARNT2-DT,ARNT2 divergent transcript,1,No,NA,NA,NA,3.821829641093823,NA
LOC105378959,uncharacterized LOC105378959,1,No,NA,3.8211548428700426,NA,NA,NA
LOC105374413,uncharacterized LOC105374413,1,No,NA,3.8199336155358177,NA,NA,NA
PNPLA6,patatin like phospholipase domain containing 6,1,No,NA,3.819325485559081,NA,NA,NA
MIR3945HG,MIR3945 host gene,1,No,NA,NA,3.817828547510436,NA,NA
LOC102723803,uncharacterized LOC102723803,1,No,3.816290268248913,NA,NA,NA,NA
CICP23,,1,No,NA,NA,3.815864263909919,NA,NA
SPDEF,SAM pointed domain containing ETS transcription factor,1,No,NA,NA,3.8156423737197698,NA,NA
LOC105369302,uncharacterized LOC105369302,1,No,NA,3.8147881942227326,NA,NA,NA
MGRN1,mahogunin ring finger 1,1,No,3.814321981602891,NA,NA,NA,NA
LRRC4C,leucine rich repeat containing 4C,1,No,NA,3.8130520512459825,NA,NA,NA
AGAP7P,,1,No,NA,NA,NA,3.8113964728706775,NA
PPIP5K1P1-CATSPER2,,1,No,3.810889131954663,NA,NA,NA,NA
LOC124906547,uncharacterized LOC124906547,1,No,NA,3.8107670351913785,NA,NA,NA
RGS12,regulator of G protein signaling 12,1,No,NA,NA,NA,NA,3.8077853755096394
ACSF3,acyl-CoA synthetase family member 3,1,No,NA,3.807704559117924,NA,NA,NA
ZNF354B,zinc finger protein 354B,1,No,NA,NA,3.8074438473643615,NA,NA
TESPA1,thymocyte expressed%2C positive selection associated 1,1,No,NA,NA,NA,3.8067663096297712,NA
LOC105379518,uncharacterized LOC105379518,1,No,NA,NA,NA,3.806525339133456,NA
BORCS5,BLOC-1 related complex subunit 5,1,No,NA,NA,NA,3.806244184128356,NA
LOC105371401,uncharacterized LOC105371401,1,No,NA,NA,NA,3.8045012968929983,NA
LOC105373936,uncharacterized LOC105373936,1,No,NA,NA,NA,NA,3.8038498105328786
LOC101928932,uncharacterized LOC101928932,1,No,NA,3.8003888440037716,NA,NA,NA
PDGFD,platelet derived growth factor D,1,No,NA,3.796153205479102,NA,NA,NA
GPSM1,G protein signaling modulator 1,1,No,NA,3.7946285262769814,NA,NA,NA
LOC107985346,uncharacterized LOC107985346,1,No,NA,NA,3.792624847611693,NA,NA
GPR35,G protein-coupled receptor 35,1,No,NA,NA,NA,NA,3.791118479677091
HERC6,HECT and RLD domain containing E3 ubiquitin protein ligase family member 6,1,No,NA,3.788018679264691,NA,NA,NA
SLC35F2,solute carrier family 35 member F2,1,No,NA,3.786257195890818,NA,NA,NA
PLA2G10CP,,1,No,NA,NA,3.7856021781766964,NA,NA
LOC124908231,protein FRG1-like,1,No,NA,NA,3.7832136417598408,NA,NA
LINC01597,long intergenic non-protein coding RNA 1597,1,No,NA,NA,NA,NA,3.781736508698038
LOC101929788,uncharacterized LOC101929788,1,No,NA,NA,NA,3.7799656029602526,NA
LILRB1,leukocyte immunoglobulin like receptor B1,1,No,NA,NA,NA,3.778194204496103,NA
LOC105373426,uncharacterized LOC105373426,1,No,NA,NA,3.7780471079519122,NA,NA
FRG1DP,,1,No,NA,NA,3.7773329724686304,NA,NA
SPECC1L-ADORA2A,SPECC1L-ADORA2A readthrough (NMD candidate),1,No,NA,NA,3.777160015169646,NA,NA
LOC107985508,uncharacterized LOC107985508,1,No,NA,3.7760490636722226,NA,NA,NA
CYP4F10P,,1,No,NA,3.775744973179904,NA,NA,NA
LOC110467521,,1,No,NA,NA,NA,NA,3.7741394047434564
PDE1C,phosphodiesterase 1C,1,No,NA,NA,3.7727402725289707,NA,NA
PRAMEF30P,,1,No,NA,3.7724210691996567,NA,NA,NA
LOC105374894,uncharacterized LOC105374894,1,No,NA,3.770525877630458,NA,NA,NA
DDX11L2,,1,No,NA,NA,NA,NA,3.769938291440484
VAV1,vav guanine nucleotide exchange factor 1,1,No,NA,NA,3.768881192259837,NA,NA
LOC105371570,uncharacterized LOC105371570,1,No,NA,NA,NA,NA,3.7688783401205077
DDX12P,,1,No,NA,NA,3.767965964305466,NA,NA
AGAP1,ArfGAP with GTPase domain%2C ankyrin repeat and PH domain 1,1,No,NA,3.7677996040299826,NA,NA,NA
CPN2,carboxypeptidase N subunit 2,1,No,NA,NA,NA,3.7676900917303366,NA
RASSF2,Ras association domain family member 2,1,No,NA,3.7636835315354906,NA,NA,NA
ELAPOR2,endosome-lysosome associated apoptosis and autophagy regulator family member 2,1,No,NA,3.7630066129984003,NA,NA,NA
ACTL8,actin like 8,1,No,NA,3.7628228138350988,NA,NA,NA
KNG1,kininogen 1,1,No,NA,NA,NA,3.761617337113893,NA
KIAA0930,KIAA0930,1,No,NA,NA,3.7612056510413363,NA,NA
HS3ST2,heparan sulfate-glucosamine 3-sulfotransferase 2,1,No,NA,NA,NA,3.7594843348449363,NA
LOC105375148,uncharacterized LOC105375148,1,No,NA,NA,3.7553260350749924,NA,NA
FZD10-AS1,FZD10 antisense divergent transcript,1,No,NA,NA,NA,3.755161684800463,NA
LOC105369611,uncharacterized LOC105369611,1,No,NA,NA,NA,3.754961629642121,NA
ADGRE1,adhesion G protein-coupled receptor E1,1,No,NA,3.754552813674715,NA,NA,NA
LOC124907351,putative V-set and immunoglobulin domain-containing-like protein IGHV1OR21-1,1,No,NA,3.7540276626919376,NA,NA,NA
MIR4477A,microRNA 4477a,1,No,NA,3.7525053999986455,NA,NA,NA
LOC105372677,uncharacterized LOC105372677,1,No,NA,NA,3.751820738034851,NA,NA
DHRS4,dehydrogenase/reductase 4,1,No,NA,NA,NA,NA,3.7515252460355897
CD81-AS1,CD81 antisense RNA 1,1,No,NA,3.7508664273965735,NA,NA,NA
LOC107985596,uncharacterized LOC107985596,1,No,NA,NA,NA,3.7506245741203617,NA
NOTCH2NLB,notch 2 N-terminal like B,1,No,NA,NA,NA,3.749757572170562,NA
LOC105377561,uncharacterized LOC105377561,1,No,NA,NA,3.749218443933876,NA,NA
GOLGA8IP,,1,No,NA,3.7457019929206674,NA,NA,NA
CYP2A7P1,,1,No,NA,3.745641105980787,NA,NA,NA
REREP3,,1,No,NA,NA,NA,3.744600349413694,NA
OR14I1,olfactory receptor family 14 subfamily I member 1,1,No,NA,NA,NA,3.744593641607678,NA
ADAMTS7,ADAM metallopeptidase with thrombospondin type 1 motif 7,1,No,NA,3.7444429613970005,NA,NA,NA
GGTLC4P,,1,No,NA,NA,3.744068425745092,NA,NA
ERVK13-1,endogenous retrovirus group K13 member 1,1,No,NA,NA,3.743719087671836,NA,NA
LOC112268300,,1,No,NA,NA,NA,3.743425640824008,NA
ZNF16,zinc finger protein 16,1,No,NA,3.7418713637765904,NA,NA,NA
MOBP,myelin associated oligodendrocyte basic protein,1,No,NA,NA,3.7416685031415526,NA,NA
ADGRD1,adhesion G protein-coupled receptor D1,1,No,NA,3.741210066153274,NA,NA,NA
PLAAT3,phospholipase A and acyltransferase 3,1,No,NA,NA,NA,NA,3.740763359473575
LOC101927605,uncharacterized LOC101927605,1,No,NA,NA,NA,3.7405190037048377,NA
LOC100132062,uncharacterized LOC100132062,1,No,NA,NA,NA,3.7389172228147434,NA
LOC124906701,putative exonuclease GOR,1,No,NA,NA,NA,3.737983556244147,NA
TMCO4,transmembrane and coiled-coil domains 4,1,No,NA,3.737721752183535,NA,NA,NA
MYRIP,myosin VIIA and Rab interacting protein,1,No,NA,NA,NA,3.7375349123774817,NA
LOC124906709,putative exonuclease GOR,1,No,NA,3.736489469008338,NA,NA,NA
FRMD4A,FERM domain containing 4A,1,No,NA,NA,NA,3.734574161769545,NA
WBP1LP5,,1,No,NA,3.733357294330785,NA,NA,NA
LOC102723654,uncharacterized LOC102723654,1,No,NA,3.7333241389288894,NA,NA,NA
FRAS1,Fraser extracellular matrix complex subunit 1,1,No,NA,NA,NA,3.7328822196642517,NA
TPM3P8,uncharacterized LOC112268431,1,No,NA,NA,NA,3.7326634071063745,NA
LOC124903159,uncharacterized LOC124903159,1,No,NA,3.7324062270439966,NA,NA,NA
OR12D1,,1,No,NA,NA,NA,3.729895415668748,NA
LOC107985017,uncharacterized LOC107985017,1,No,NA,3.7291417788961017,NA,NA,NA
HERC2P3,,1,No,NA,NA,NA,3.728955736005984,NA
LOC124906626,,1,No,NA,NA,NA,3.7269557531117625,NA
LOC105377134,uncharacterized LOC105377134,1,No,NA,NA,NA,3.7241781341264915,NA
LOC124907527,uncharacterized LOC124907527,1,No,NA,3.7222428475364824,NA,NA,NA
IFNAR1,interferon alpha and beta receptor subunit 1,1,No,NA,3.721780399597604,NA,NA,NA
BNC2,basonuclin zinc finger protein 2,1,No,NA,3.720459962363941,NA,NA,NA
SDHAP3,,1,No,NA,NA,NA,3.719195991772934,NA
SLC7A14-AS1,SLC7A14 antisense RNA 1,1,No,NA,NA,3.7185254225790745,NA,NA
YAF2,YY1 associated factor 2,1,No,NA,3.7183056340478733,NA,NA,NA
ADCY9,adenylate cyclase 9,1,No,NA,NA,NA,3.7181290873141766,NA
LINC02138,long intergenic non-protein coding RNA 2138,1,No,NA,3.7180626035357163,NA,NA,NA
