chromosome,start,end,population,avg_tmrca_myr,genes,gene_biotypes,descriptions,feature_annotation
chr5_pat_hsa6,173368000,173369000,Bonobo,6.738097886401978,.,,,TR
chr17_mat_hsa18,95899000,95900000,Bonobo,6.738055374018729,.,,,"MIRb#SINE/MIR,THE1C#LTR/ERVL-MaLR,Tigger3b#DNA/TcMar-Tigger"
chr5_pat_hsa6,8624000,8625000,Bonobo,6.737988522603992,.,,,.
chr15_mat_hsa14,108278000,108279000,Bonobo,6.737972912146466,.,,,"ERVL-E-int#LTR/ERVL,L2a#LINE/L2,L2c#LINE/L2,MIR3#SINE/MIR,SEDEF_SD"
chr5_pat_hsa6,190909000,190910000,Bonobo,6.737947454356711,.,,,SEDEF_SD
chr4_mat_hsa5,18506000,18507000,Bonobo,6.737705691176045,LOC134730421,lncRNA,uncharacterized LOC134730421,.
chr15_mat_hsa14,85852000,85853000,Bonobo,6.737675451040183,.,,,"L1MA3#LINE/L1,L2-1_AMi#LINE/L2,L2a#LINE/L2,TR"
chr18_pat_hsa16,16596000,16597000,Bonobo,6.737531593443013,LOC129394303,protein_coding,BOS complex subunit NOMO3-like,"AluJb#SINE/Alu,AluSx3#SINE/Alu,L2#LINE/L2,L2c#LINE/L2,SEDEF_SD,TR"
chr3_pat_hsa4,170157000,170158000,Bonobo,6.737515478578766,GALNTL6,protein_coding,polypeptide N-acetylgalactosaminyltransferase like 6,TR
chr9_pat_hsa11,81339000,81340000,Bonobo,6.737513834948485,TENM4,protein_coding,teneurin transmembrane protein 4,TR
chr1_pat_hsa1,91847000,91848000,Bonobo,6.7375099032285855,.,,,"L2a#LINE/L2,L3b#LINE/CR1,MIR#SINE/MIR"
chr22_pat_hsa21,46405000,46406000,Bonobo,6.737487000365078,.,,,TR
chr4_mat_hsa5,142827000,142828000,Bonobo,6.737392242693624,.,,,.
chr1_pat_hsa1,1324000,1325000,Bonobo,6.737207419249777,LOC112438148,protein_coding,olfactory receptor 14K1,"AluSx#SINE/Alu,MIRc#SINE/MIR,TR"
chr6_mat_hsa7,87539000,87540000,Bonobo,6.737132475176502,.,,,TR
chr8_mat_hsa10,78324000,78325000,Bonobo,6.737039926235404,CTNNA3,protein_coding,catenin alpha 3,TR
chr10_mat_hsa12,6759000,6760000,Bonobo,6.7370173386784895,ERC1,protein_coding,ELKS/RAB6-interacting/CAST family member 1,"AluSx#SINE/Alu,L1MC4a#LINE/L1,MER20#DNA/hAT-Charlie,TR"
chr3_pat_hsa4,165920000,165921000,Bonobo,6.736696374160509,ANXA10,protein_coding,annexin A10,TR
chr3_pat_hsa4,69346000,69347000,Bonobo,6.736498265729231,.,,,TR
chr12_mat_hsa2a,19541000,19542000,Bonobo,6.736293741109021,LOC129397115,lncRNA,uncharacterized LOC129397115,"PABL_A#LTR/ERV1,TR"
chr2_mat_hsa3,3605000,3606000,Bonobo,6.736272711643984,.,,,TR
chr16_pat_hsa15,81325000,81326000,Bonobo,6.736246486685343,.,,,"(TG)n#Simple_repeat,L2c#LINE/L2,MER44A#DNA/TcMar-Tigger,MIR#SINE/MIR,TR"
chr18_pat_hsa16,96961000,96962000,Bonobo,6.736155391031163,.,,,"AluJb#SINE/Alu,AluSx1#SINE/Alu,L1MA10#LINE/L1,L1MB5#LINE/L1,L1MD2#LINE/L1,L1ME1#LINE/L1,L1PA15#LINE/L1,L1PA7#LINE/L1,TR"
chr12_mat_hsa2a,112699000,112700000,Bonobo,6.736013560334548,LOC117979080,lncRNA,uncharacterized LOC117979080,"(TATTTAA)n#Simple_repeat,L2a#LINE/L2,L2c#LINE/L2"
chr9_pat_hsa11,39593000,39594000,Bonobo,6.7359824871353355,.,,,TR
chr23_pat_hsa22,54670000,54671000,Bonobo,6.735866057910291,ARHGAP8,protein_coding,Rho GTPase activating protein 8,TR
chr8_mat_hsa10,19335000,19336000,Bonobo,6.7356934120339655,.,,,TR
chr7_pat_hsa8,22573000,22574000,Bonobo,6.7355630458635325,.,,,"SEDEF_SD,TR"
chr10_mat_hsa12,30647000,30648000,Bonobo,6.735525775232075,LOC117975399,protein_coding,T-box transcription factor TBX20-like,"AluSp#SINE/Alu,L1MB4#LINE/L1,L1ME3G#LINE/L1,L2a#LINE/L2,MER33#DNA/hAT-Charlie,SEDEF_SD,TR"
chr5_pat_hsa6,34139000,34140000,Bonobo,6.735302633965088,LOC103786875,lncRNA,uncharacterized LOC103786875,.
chr12_mat_hsa2a,124872000,124873000,Bonobo,6.735089120571806,PXDN,protein_coding,peroxidasin,L1MC#LINE/L1
chr7_pat_hsa8,27749000,27750000,Bonobo,6.734940412955796,.,,,TR
chr14_pat_hsa13,46017000,46018000,Bonobo,6.73480307437378,.,,,"L1MA9#LINE/L1,SEDEF_SD"
chr22_pat_hsa21,12868000,12869000,Bonobo,6.734768921954775,.,,,TR
chr1_pat_hsa1,12002000,12003000,Bonobo,6.734607297575826,RYR2,protein_coding,ryanodine receptor 2,"(GTGGGGG)n#Simple_repeat,L2a#LINE/L2,L2c#LINE/L2,MER34C2#LTR/ERV1,TR"
chr16_pat_hsa15,74793000,74794000,Bonobo,6.734595169394092,.,,,"L2a#LINE/L2,MIRb#SINE/MIR,SEDEF_SD"
chr2_mat_hsa3,194430000,194431000,Bonobo,6.734559605677312,WDR53,protein_coding,WD repeat domain 53,TR
chr7_pat_hsa8,18310000,18311000,Bonobo,6.7344149552547865,CSMD1,protein_coding,CUB and Sushi multiple domains 1,.
chr19_pat_hsa17,56838000,56839000,Bonobo,6.734386440104143,.,,,"L1MA8#LINE/L1,SEDEF_SD"
chr6_mat_hsa7,107103000,107104000,Bonobo,6.734225760778759,ZNF804B,protein_coding,zinc finger protein 804B,TR
chr12_mat_hsa2a,23342000,23343000,Bonobo,6.733987754643414,.,,,MER70B#LTR/ERVL
chr12_mat_hsa2a,119079000,119080000,Bonobo,6.733936173710289,LOC129397200,lncRNA,uncharacterized LOC129397200,"L1M1#LINE/L1,L1ME3C#LINE/L1,L2a#LINE/L2,L2c#LINE/L2,MER102b#DNA/hAT-Charlie,TR"
chr7_pat_hsa8,24398000,24399000,Bonobo,6.733886825385731,.,,,"SEDEF_SD,TR"
chr4_mat_hsa5,118359000,118360000,Bonobo,6.733842095313436,.,,,.
chr9_pat_hsa11,4065000,4066000,Bonobo,6.733780395664815,.,,,TR
chr12_mat_hsa2a,114986000,114987000,Bonobo,6.733728117186442,GREB1,protein_coding,growth regulating estrogen receptor binding 1,L2c#LINE/L2
chr10_mat_hsa12,33244000,33245000,Bonobo,6.733594347202992,.,,,"(TA)n#Simple_repeat,L1M5#LINE/L1,L1MA9#LINE/L1,L1MEf#LINE/L1,L1PA3#LINE/L1,TR"
chr14_pat_hsa13,23423000,23424000,Bonobo,6.7335786415850825,MIPEP,protein_coding,mitochondrial intermediate peptidase,"AluSg#SINE/Alu,L1MD2#LINE/L1,L2b#LINE/L2,MIR#SINE/MIR,TR"
chr11_mat_hsa9,28339000,28340000,Bonobo,6.733475298344722,.,,,"L1MB5#LINE/L1,L1PA16#LINE/L1,L1PA4#LINE/L1"
chr16_pat_hsa15,87942000,87943000,Bonobo,6.7333384429161525,LOC130540843,lncRNA,uncharacterized LOC130540843,.
chr1_pat_hsa1,91486000,91487000,Bonobo,6.733247013156432,.,,,"L1MA10#LINE/L1,L1PA4#LINE/L1,L2a#LINE/L2,LTR25-int#LTR/ERV1"
chr19_pat_hsa17,9994000,9995000,Bonobo,6.733246897907856,.,,,"AluSx#SINE/Alu,L1ME4a#LINE/L1,MIRb#SINE/MIR"
chr6_mat_hsa7,31089000,31090000,Bonobo,6.732946634048603,.,,,TR
chr6_mat_hsa7,192340000,192341000,Bonobo,6.732903298776287,.,,,.
chr1_pat_hsa1,120319000,120320000,Bonobo,6.7328884111458125,LOC130541682,lncRNA,uncharacterized LOC130541682,"L1MB3#LINE/L1,L1MC1#LINE/L1,L2#LINE/L2,L2a#LINE/L2,L2b#LINE/L2,TR"
chr9_pat_hsa11,121911000,121912000,Bonobo,6.732530849640811,.,,,TR
chr12_mat_hsa2a,42735000,42736000,Bonobo,6.732498919832442,.,,,"L1MA7#LINE/L1,L1MC3#LINE/L1,L1ME3A#LINE/L1,L1PA16#LINE/L1,TR"
chr20_pat_hsa19,11613000,11614000,Bonobo,6.732480948358842,.,,,"SEDEF_SD,TR"
chr10_mat_hsa12,138640000,138641000,Bonobo,6.732381369848734,RIMBP2,protein_coding,RIMS binding protein 2,"L1MA9#LINE/L1,L2a#LINE/L2,MER63A#DNA/hAT-Tip100,TR"
chr14_pat_hsa13,106554000,106555000,Bonobo,6.732253595091514,.,,,"L1M4#LINE/L1,MADE1#DNA/TcMar-Mariner,MER53#DNA/hAT-Blackjack,TR"
chr20_pat_hsa19,13717000,13718000,Bonobo,6.732191767007304,.,,,"SEDEF_SD,TR"
chr8_mat_hsa10,30711000,30712000,Bonobo,6.732179125542181,MRC1,protein_coding,mannose receptor C-type 1,TR
chr19_pat_hsa17,10343000,10344000,Bonobo,6.732166007682613,RAP1GAP2,protein_coding,RAP1 GTPase activating protein 2,"AluJb#SINE/Alu,AluSx#SINE/Alu,AluSx1#SINE/Alu,L1M4#LINE/L1,L1MC3#LINE/L1,L1ME4b#LINE/L1,L2#LINE/L2,MLT1A#LTR/ERVL-MaLR"
chr3_pat_hsa4,5965000,5966000,Bonobo,6.732157010008244,EVC2,protein_coding,EvC ciliary complex subunit 2,.
chr19_pat_hsa17,96596000,96597000,Bonobo,6.73191627655281,LOC134729534,lncRNA,uncharacterized LOC134729534,"AluSp#SINE/Alu,MER45A#DNA/hAT-Tip100,SEDEF_SD"
chr5_pat_hsa6,82499000,82500000,Bonobo,6.731878695645488,LOC117978267,protein_coding,protein eyes shut homolog,"SEDEF_SD,TR"
chr5_pat_hsa6,81548000,81549000,Bonobo,6.731843917316277,LOC117980609,protein_coding,protein eyes shut homolog,SEDEF_SD
chr15_mat_hsa14,48387000,48388000,Bonobo,6.731691379136597,MDGA2,protein_coding,MAM domain containing glycosylphosphatidylinositol anchor 2,"L3#LINE/CR1,MIR#SINE/MIR"
chr13_mat_hsa2b,56969000,56970000,Bonobo,6.731272652968337,GALNT13,protein_coding,polypeptide N-acetylgalactosaminyltransferase 13,"LTR9#LTR/ERV1,MER4E1#LTR/ERV1,TR"
chr13_mat_hsa2b,18541000,18542000,Bonobo,6.730943413622825,.,,,"(ATA)n#Simple_repeat,L1PA5#LINE/L1,MER41A#LTR/ERV1,MSTA#LTR/ERVL-MaLR,TR"
chr14_pat_hsa13,106342000,106343000,Bonobo,6.730928666409542,.,,,"AluY#SINE/Alu,ERV3-16A3_LTR#LTR/ERVL"
chr15_mat_hsa14,87473000,87474000,Bonobo,6.7308680991230645,.,,,"L1M5#LINE/L1,L1MA6#LINE/L1"
chr5_pat_hsa6,81479000,81480000,Bonobo,6.730719532307606,LOC117980609,protein_coding,protein eyes shut homolog,SEDEF_SD
chr1_pat_hsa1,211645000,211646000,Bonobo,6.730359340255958,FHAD1,protein_coding,forkhead associated phosphopeptide binding domain 1,TR
chr4_mat_hsa5,110631000,110632000,Bonobo,6.730008190836605,.,,,.
chr14_pat_hsa13,47520000,47521000,Bonobo,6.729900940757681,.,,,"L2d2#LINE/L2,MER103C#DNA/hAT-Charlie,MIR#SINE/MIR"
chr1_pat_hsa1,119040000,119041000,Bonobo,6.729787968295232,.,,,"AluJb#SINE/Alu,L1M#LINE/L1,L1M5#LINE/L1,L1MC5a#LINE/L1,L1ME3D#LINE/L1,L1MEd#LINE/L1,L2b#LINE/L2,LTR33A_v#LTR/ERVL,MLT1I#LTR/ERVL-MaLR,MLT1J-int#LTR/ERVL-MaLR,TR"
chr2_mat_hsa3,116396000,116397000,Bonobo,6.729647876518815,.,,,.
chr5_pat_hsa6,111785000,111786000,Bonobo,6.729580469249075,.,,,TR
chr21_mat_hsa20,69049000,69050000,Bonobo,6.729574789226852,.,,,.
chr6_mat_hsa7,80990000,80991000,Bonobo,6.729564209213351,LOC100982215,protein_coding,integrator complex subunit 4-like protein 2,SEDEF_SD
chr10_mat_hsa12,47489000,47490000,Bonobo,6.7295442214696095,.,,,"ERV3-16A3_I#LTR/ERVL,Kanga1a#DNA/TcMar-Tc2,L1ME3A#LINE/L1,L2c#LINE/L2,L2d#LINE/L2"
chr11_mat_hsa9,30944000,30945000,Bonobo,6.729473017761005,.,,,"AmnSINE1#SINE/5S-Deu-L2,MIRb#SINE/MIR,TR"
chr5_pat_hsa6,188338000,188339000,Bonobo,6.729146134592325,.,,,TR
chr14_pat_hsa13,113847000,113848000,Bonobo,6.729072770301666,.,,,.
chr4_mat_hsa5,120266000,120267000,Bonobo,6.728979431597407,.,,,.
chr8_mat_hsa10,65203000,65204000,Bonobo,6.7288629331076315,LOC129393211,lncRNA,uncharacterized LOC129393211,.
chr20_pat_hsa19,58447000,58448000,Bonobo,6.7288454504471185,ZNF528,protein_coding,zinc finger protein 528,.
chr9_pat_hsa11,28066000,28067000,Bonobo,6.728799543920098,.,,,TR
chr8_mat_hsa10,65961000,65962000,Bonobo,6.728758912036816,LOC134731100,lncRNA,uncharacterized LOC134731100,TR
chr4_mat_hsa5,94522000,94523000,Bonobo,6.728687969168701,.,,,TR
chr23_pat_hsa22,55720000,55721000,Bonobo,6.728274227288063,LOC129395071,protein_coding,uncharacterized LOC129395071,.
chr10_mat_hsa12,23278000,23279000,Bonobo,6.728160108081207,.,,,"L1ME4c#LINE/L1,L1PA5#LINE/L1"
chr14_pat_hsa13,94147000,94148000,Bonobo,6.728117199423131,GPC5,protein_coding,glypican 5,"L1MA8#LINE/L1,L1PA5#LINE/L1,L2a#LINE/L2,MIRb#SINE/MIR,SEDEF_SD"
chr1_pat_hsa1,70313000,70314000,Bonobo,6.728104718579464,AXDND1,protein_coding,axonemal dynein light chain domain containing 1,"L1MA4A#LINE/L1,L1MB3#LINE/L1,L1MB8#LINE/L1,L2c#LINE/L2,MER5A#DNA/hAT-Charlie,SEDEF_SD"
chr9_pat_hsa11,128335000,128336000,Bonobo,6.728078137146451,.,,,.
chr8_mat_hsa10,14000000,14001000,Bonobo,6.72788211581505,ADARB2,protein_coding,adenosine deaminase RNA specific B2 (inactive),.
chr7_pat_hsa8,28830000,28831000,Bonobo,6.727879536365793,.,,,"SEDEF_SD,TR"
chr5_pat_hsa6,79349000,79350000,Bonobo,6.727677884692523,LOC100974207,protein_coding,eyes shut homolog,"SEDEF_SD,TR"
chr16_pat_hsa15,77885000,77886000,Bonobo,6.727550393940431,.,,,"(AT)n#Simple_repeat,(T)n#Simple_repeat,AluSx#SINE/Alu,L1MA4#LINE/L1,L1ME4a#LINE/L1,L2#LINE/L2,L2a#LINE/L2,L2c#LINE/L2,L2d2#LINE/L2,MLT1H#LTR/ERVL-MaLR,TR"
chr12_mat_hsa2a,111425000,111426000,Bonobo,6.727526064007715,LOC117979081,lncRNA,uncharacterized LOC117979081,"(AATATAT)n#Simple_repeat,MER58A#DNA/hAT-Charlie,TR"
chr1_pat_hsa1,87631000,87632000,Bonobo,6.72742530120016,LOC100983469,protein_coding,carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein,"AluSz6#SINE/Alu,L1MA3#LINE/L1,L1MC#LINE/L1,L1MC2#LINE/L1,L1ME3G#LINE/L1,TR"
chr8_mat_hsa10,145481000,145482000,Bonobo,6.727279965664136,PRAP1,protein_coding,proline rich acidic protein 1,TR
chr1_pat_hsa1,7906000,7907000,Bonobo,6.727035632138567,RGS7,protein_coding,regulator of G protein signaling 7,"L1PA4#LINE/L1,L2#LINE/L2,L2c#LINE/L2,MER5A#DNA/hAT-Charlie,MIR3#SINE/MIR"
chr4_mat_hsa5,165626000,165627000,Bonobo,6.727007501522068,KCNIP1,protein_coding,potassium voltage-gated channel interacting protein 1,.
chr16_pat_hsa15,84389000,84390000,Bonobo,6.72693237924517,.,,,"AluY#SINE/Alu,L1PA16#LINE/L1,L2#LINE/L2,L2a#LINE/L2,L2c#LINE/L2,TR"
chr20_pat_hsa19,5089000,5090000,Bonobo,6.7269136274321735,MISP,protein_coding,mitotic spindle positioning,TR
chr14_pat_hsa13,23851000,23852000,Bonobo,6.726879609067537,SPATA13,protein_coding,spermatogenesis associated 13,"AluSx#SINE/Alu,AluSz6#SINE/Alu,Charlie21a#DNA/hAT-Charlie,L2c#LINE/L2"
chr9_pat_hsa11,40775000,40776000,Bonobo,6.726807923137153,.,,,TR
chr10_mat_hsa12,6574000,6575000,Bonobo,6.726770104095082,ERC1,protein_coding,ELKS/RAB6-interacting/CAST family member 1,"(ATTTTTA)n#Simple_repeat,(T)n#Simple_repeat,(TTG)n#Simple_repeat,L1ME3Cz#LINE/L1,L1ME4a#LINE/L1,L2a#LINE/L2,MER105#DNA/hAT-Charlie,TR"
chr19_pat_hsa17,55435000,55436000,Bonobo,6.7267102593953005,.,,,SEDEF_SD
chr1_pat_hsa1,81012000,81013000,Bonobo,6.726648072110646,DPT,protein_coding,dermatopontin,"AluSx#SINE/Alu,Charlie4z#DNA/hAT-Charlie,L1PB1#LINE/L1,L2a#LINE/L2,TR"
chr15_mat_hsa14,87554000,87555000,Bonobo,6.726635660943467,.,,,"L1PA3#LINE/L1,MLT2A1#LTR/ERVL"
chr5_pat_hsa6,161895000,161896000,Bonobo,6.72637089489978,LOC134730628,protein_coding,putative uncharacterized protein encoded by LINC00269,TR
chr18_pat_hsa16,7202000,7203000,Bonobo,6.726326781960514,RBFOX1,protein_coding,RNA binding fox-1 homolog 1,"(TCTA)n#Simple_repeat,AluJb#SINE/Alu,AluY#SINE/Alu,L1MA4A#LINE/L1,L1MA9#LINE/L1,L1ME4c#LINE/L1,TR"
chr6_mat_hsa7,183963000,183964000,Bonobo,6.7263199812379515,CNTNAP2,protein_coding,contactin associated protein 2,TR
chr8_mat_hsa10,73122000,73123000,Bonobo,6.7263040395376255,RHOBTB1,protein_coding,Rho related BTB domain containing 1,TR
chr21_mat_hsa20,13094000,13095000,Bonobo,6.726128434089692,LOC103784790,lncRNA,uncharacterized LOC103784790,TR
chr2_mat_hsa3,143026000,143027000,Bonobo,6.725846725845631,.,,,.
chr6_mat_hsa7,16867000,16868000,Bonobo,6.725744166757444,.,,,.
chr2_mat_hsa3,36606000,36607000,Bonobo,6.725639146332763,.,,,.
chr8_mat_hsa10,73120000,73121000,Bonobo,6.725604851745884,RHOBTB1,protein_coding,Rho related BTB domain containing 1,.
chr18_pat_hsa16,98362000,98363000,Bonobo,6.725485469300165,ZC3H18,protein_coding,zinc finger CCCH-type containing 18,"AluJo#SINE/Alu,AluJr4#SINE/Alu,AluSx#SINE/Alu,L1MB7#LINE/L1,TR"
chr14_pat_hsa13,74870000,74871000,Bonobo,6.725414999625076,.,,,"L2a#LINE/L2,L2d2#LINE/L2,MER91C#DNA/hAT-Tip100,TR"
chr6_mat_hsa7,190350000,190351000,Bonobo,6.725283755451922,DPP6,protein_coding,dipeptidyl peptidase like 6,.
chr16_pat_hsa15,76224000,76225000,Bonobo,6.725149551240021,AGBL1,protein_coding,AGBL carboxypeptidase 1,"L1ME4c#LINE/L1,L1MEd#LINE/L1,MIR#SINE/MIR"
chr17_mat_hsa18,89047000,89048000,Bonobo,6.724932370221468,LOC130540985,lncRNA,uncharacterized LOC130540985,"ERVL-E-int#LTR/ERVL,L1M5#LINE/L1,L1ME3G#LINE/L1,MLT1D#LTR/ERVL-MaLR,MLT2A1#LTR/ERVL"
chr7_pat_hsa8,30119000,30120000,Bonobo,6.7249248343326835,.,,,SEDEF_SD
chr5_pat_hsa6,87797000,87798000,Bonobo,6.724918467939837,.,,,TR
chr14_pat_hsa13,19033000,19034000,Bonobo,6.724913869054152,LOC117975669,protein_coding,protein mono-ADP-ribosyltransferase PARP4-like,"AluJb#SINE/Alu,L1MA10#LINE/L1,L1MA4#LINE/L1,L1ME4b#LINE/L1,SEDEF_SD,TR"
chr14_pat_hsa13,90921000,90922000,Bonobo,6.724805880201391,.,,,"L1ME1#LINE/L1,MER44C#DNA/TcMar-Tigger"
chr4_mat_hsa5,111493000,111494000,Bonobo,6.724779694236687,COMMD10,protein_coding,COMM domain containing 10,.
chr1_pat_hsa1,70289000,70290000,Bonobo,6.724746808481806,AXDND1,protein_coding,axonemal dynein light chain domain containing 1,"L1MB8#LINE/L1,L2d2#LINE/L2"
chr19_pat_hsa17,87774000,87775000,Bonobo,6.7245977536425245,.,,,"AluSx#SINE/Alu,L1M6#LINE/L1,TR"
chr13_mat_hsa2b,60000,61000,Bonobo,6.724478063327291,.,,,"L1ME1#LINE/L1,L2a#LINE/L2,L3#LINE/CR1,MER125#DNA/Merlin,SEDEF_SD,TR"
chr13_mat_hsa2b,31535000,31536000,Bonobo,6.7243341987372025,"ARHGAP15,LOC117979348",protein_coding;lncRNA,Rho GTPase activating protein 15;uncharacterized LOC117979348,"L1PA3#LINE/L1,L1PB1#LINE/L1,TR"
chr12_mat_hsa2a,50647000,50648000,Bonobo,6.724287822817374,.,,,"L1MEi#LINE/L1,TR"
chr18_pat_hsa16,3129000,3130000,Bonobo,6.724275095073451,"LOC100971139,LOC134729396",protein_coding;lncRNA,putative 3-phosphoinositide-dependent protein kinase 2;uncharacterized LOC134729396,"AluJr#SINE/Alu,L1M4#LINE/L1,L1MC5#LINE/L1,L1ME3G#LINE/L1,L1ME4b#LINE/L1,SEDEF_SD"
chr9_pat_hsa11,2378000,2379000,Bonobo,6.724145373312922,LOC117974810,protein_coding,MAM and LDL-receptor class A domain-containing protein 1-like,"SEDEF_SD,TR"
chr6_mat_hsa7,24271000,24272000,Bonobo,6.72413506636038,.,,,TR
chr2_mat_hsa3,192000,193000,Bonobo,6.724112196872968,.,,,TR
chr7_pat_hsa8,85124000,85125000,Bonobo,6.7240704011419234,.,,,TR
chr10_mat_hsa12,141653000,141654000,Bonobo,6.724069554091145,LOC129393566,lncRNA,uncharacterized LOC129393566,"AluJb#SINE/Alu,L1MB3#LINE/L1,L1ME5#LINE/L1,L2a#LINE/L2,MIR3#SINE/MIR,MIRb#SINE/MIR,SEDEF_SD,TR"
chr15_mat_hsa14,48951000,48952000,Bonobo,6.724033896503833,.,,,"L1M5#LINE/L1,L1MEf#LINE/L1,L1PA2#LINE/L1"
chr10_mat_hsa12,31873000,31874000,Bonobo,6.723769801242402,MON2,protein_coding,MON2 homolog%2C regulator of endosome-to-Golgi trafficking,"AluJb#SINE/Alu,AluSz#SINE/Alu"
chr23_pat_hsa22,44783000,44784000,Bonobo,6.723653769799244,LOC103786605,lncRNA,uncharacterized LOC103786605,.
chr3_pat_hsa4,29193000,29194000,Bonobo,6.723635869267862,.,,,TR
chr20_pat_hsa19,61986000,61987000,Bonobo,6.723606313960684,.,,,SEDEF_SD
chr13_mat_hsa2b,131396000,131397000,Bonobo,6.723590267039331,PID1,protein_coding,phosphotyrosine interaction domain containing 1,"L1MA7#LINE/L1,L2#LINE/L2,L2a#LINE/L2,LTR26#LTR/ERV1,MLT1A0#LTR/ERVL-MaLR"
chr20_pat_hsa19,62778000,62779000,Bonobo,6.723315944609093,.,,,TR
chr3_pat_hsa4,66638000,66639000,Bonobo,6.723084485069839,.,,,.
chr3_pat_hsa4,181491000,181492000,Bonobo,6.7230645938745655,.,,,TR
chr2_mat_hsa3,100832000,100833000,Bonobo,6.722996861995515,.,,,TR
chr19_pat_hsa17,84853000,84854000,Bonobo,6.722958911695546,.,,,"AluSc5#SINE/Alu,Charlie2a#DNA/hAT-Charlie,HERV16-int#LTR/ERVL,L1MD3#LINE/L1,L2a#LINE/L2,LTR16A1#LTR/ERVL"
chr4_mat_hsa5,30432000,30433000,Bonobo,6.722901403998539,.,,,TR
chr11_mat_hsa9,37150000,37151000,Bonobo,6.722756050175151,.,,,"L1PA2#LINE/L1,L2c#LINE/L2"
chr18_pat_hsa16,17235000,17236000,Bonobo,6.7226404774529875,LOC129394160,protein_coding,BOS complex subunit NOMO1-like,"(AT)n#Simple_repeat,(TATATG)n#Simple_repeat,AluSx#SINE/Alu,L2a#LINE/L2,MIRb#SINE/MIR,SEDEF_SD,TR"
chr18_pat_hsa16,92243000,92244000,Bonobo,6.722335845803006,.,,,"L1MA5A#LINE/L1,L1PA11#LINE/L1,L2d#LINE/L2,TR"
chr12_mat_hsa2a,69630000,69631000,Bonobo,6.7223100358190635,.,,,"(CTTTTT)n#Simple_repeat,L1MD3#LINE/L1,L1ME4a#LINE/L1,TR"
chr14_pat_hsa13,68881000,68882000,Bonobo,6.722279224609007,.,,,.
chr21_mat_hsa20,13498000,13499000,Bonobo,6.722126222446529,LOC103784790,lncRNA,uncharacterized LOC103784790,.
chr5_pat_hsa6,94930000,94931000,Bonobo,6.7220688257678525,.,,,.
chr4_mat_hsa5,164981000,164982000,Bonobo,6.722063701740849,DOCK2,protein_coding,dedicator of cytokinesis 2,TR
chr20_pat_hsa19,70661000,70662000,Bonobo,6.721876180025983,.,,,"SEDEF_SD,TR"
chr7_pat_hsa8,158477000,158478000,Bonobo,6.721808547156915,.,,,TR
chr12_mat_hsa2a,74035000,74036000,Bonobo,6.72169554975017,.,,,"L1MB8#LINE/L1,MLT1E1A#LTR/ERVL-MaLR,TR"
chr3_pat_hsa4,27503000,27504000,Bonobo,6.721691568540208,LOC130541423,lncRNA,uncharacterized LOC130541423,TR
chr5_pat_hsa6,158806000,158807000,Bonobo,6.721551700632875,ECT2L,protein_coding,epithelial cell transforming 2 like,TR
chr1_pat_hsa1,1044000,1045000,Bonobo,6.721419095168687,LOC100989812,protein_coding,olfactory receptor 2L13,"(ACAAA)n#Simple_repeat,L1M5#LINE/L1,L1PA16#LINE/L1,MER92-int#LTR/ERV1,TR"
chr20_pat_hsa19,13623000,13624000,Bonobo,6.721360657096313,.,,,"SEDEF_SD,TR"
chr7_pat_hsa8,29096000,29097000,Bonobo,6.721305817115871,.,,,"SEDEF_SD,TR"
chr14_pat_hsa13,99361000,99362000,Bonobo,6.721287713345303,LOC117975644,protein_coding,uncharacterized LOC117975644,"AluSx3#SINE/Alu,L1MA2#LINE/L1,L1MC1#LINE/L1,L1ME4c#LINE/L1,L2a#LINE/L2,L2b#LINE/L2,L2c#LINE/L2,MIR#SINE/MIR,TR"
chr4_mat_hsa5,89046000,89047000,Bonobo,6.721178207905934,.,,,SEDEF_SD
chr13_mat_hsa2b,134994000,134995000,Bonobo,6.721054353000345,LOC117979480,protein_coding,alkaline phosphatase%2C germ cell type,"(TCCT)n#Simple_repeat,AluJb#SINE/Alu,AluSg#SINE/Alu,AluSx#SINE/Alu,L1MD1#LINE/L1,L1MD2#LINE/L1,L1ME3B#LINE/L1,L1ME3D#LINE/L1,L2#LINE/L2,SEDEF_SD,TR"
chr7_pat_hsa8,30988000,30989000,Bonobo,6.720981892574763,.,,,"SEDEF_SD,TR"
chr1_pat_hsa1,214886000,214887000,Bonobo,6.720926050748492,.,,,"SEDEF_SD,TR"
chr7_pat_hsa8,160529000,160530000,Bonobo,6.720846870361017,LOC100980434,lncRNA,chromosome 8 C8orf31 homolog,.
chr18_pat_hsa16,22758000,22759000,Bonobo,6.72061327156095,.,,,"(ATTT)n#Simple_repeat,AluJb#SINE/Alu,AluY#SINE/Alu,AluYh3#SINE/Alu,L2#LINE/L2,MER91A#DNA/hAT-Tip100,SEDEF_SD,TR"
chr3_pat_hsa4,123397000,123398000,Bonobo,6.7205752449557705,.,,,TR
chr5_pat_hsa6,82498000,82499000,Bonobo,6.720452005436509,LOC117978267,protein_coding,protein eyes shut homolog,SEDEF_SD
chr6_mat_hsa7,103193000,103194000,Bonobo,6.720442975223036,.,,,.
