ensg,hgnc,chrom,obs_lof,exp_lof,prior_mean,post_mean,post_lower_95,post_upper_95
ENSG00000155052,HGNC:18748,chr2,12,67.241,0.0197074,0.0471465,0.0308559,0.0678688
ENSG00000115652,HGNC:17729,chr2,9,25.655,0.058226,0.0471573,0.028383,0.0720623
ENSG00000073578,HGNC:10680,chr5,21,35.219,0.0473337,0.0471655,0.00998669,0.1219
ENSG00000155886,HGNC:10976,chr9,9,27.441,0.0470714,0.0471656,0.0303784,0.0685727
ENSG00000197971,HGNC:6925,chr18,2,7.9775,0.0357078,0.047193,0.0174572,0.0923423
ENSG00000198252,HGNC:11447,chr14,4,17.852,0.0336059,0.047196,0.0207615,0.0856525
ENSG00000151892,HGNC:4243,chr10,6,22.616,0.051878,0.0472117,0.025913,0.0765113
ENSG00000164758,HGNC:23032,chr8,2,9.35,0.0401439,0.0472407,0.0124449,0.104724
ENSG00000083720,HGNC:8527,chr5,10,31.341,0.0498422,0.0472566,0.024179,0.0772642
ENSG00000006634,HGNC:17364,chr7,4,32.421,0.046838,0.0472809,0.0082906,0.130565
ENSG00000102572,HGNC:11403,chr13,8,24.869,0.0622468,0.0472815,0.0227588,0.0845959
ENSG00000166855,HGNC:2088,chr15,6,34.677,0.0507195,0.0473279,0.0279896,0.0733478
ENSG00000128708,HGNC:4821,chr2,4,23.525,0.0357354,0.0473298,0.0200106,0.0872773
ENSG00000130702,HGNC:6485,chr20,44,182.1,0.0173745,0.0473387,0.0332874,0.0641697
ENSG00000249087,HGNC:25122,chr1,2,2.1738,0.0252769,0.047339,0.00049598,0.205882
ENSG00000131100,HGNC:857,chr22,3,15.082,0.0491852,0.047342,0.0201155,0.088857
ENSG00000197019,HGNC:17932,chr19,1,4.2024,0.052739,0.0473509,0.00336596,0.150098
ENSG00000177425,HGNC:8614,chr12,4,13.01,0.0332466,0.0474058,0.0116229,0.103365
ENSG00000186847,HGNC:6416,chr17,9,18.559,0.0472816,0.0474404,0.00961491,0.124569
ENSG00000065665,HGNC:17702,chr10,9,28.127,0.0505952,0.0474428,0.0292311,0.0712242
ENSG00000188580,HGNC:16443,chr6,5,13.689,0.0636612,0.0474675,0.0220349,0.0851223
ENSG00000196976,HGNC:26058,chrX,1,1.6806,0.103826,0.0474796,0.00093465,0.242563
ENSG00000158773,HGNC:12593,chr1,7,22.458,0.0830103,0.04748,0.0188234,0.0864873
ENSG00000112699,HGNC:4369,chr6,2,23.039,0.0360008,0.0475035,0.0292696,0.0710087
ENSG00000167768,HGNC:6412,chr12,5,26.343,0.0232184,0.0475135,0.0211043,0.0857058
ENSG00000149781,HGNC:23151,chr11,13,36.803,0.0439907,0.0475175,0.0282536,0.0730178
ENSG00000175348,HGNC:1168,chr11,2,10.716,0.0429238,0.0475186,0.0167413,0.101828
ENSG00000162337,HGNC:6697,chr11,15,67.797,0.0478449,0.0475293,0.028586,0.0731514
ENSG00000107954,HGNC:7761,chr10,6,16.022,0.0674735,0.0475311,0.0197245,0.0849546
ENSG00000014164,HGNC:28972,chr8,7,32.095,0.0334222,0.0475329,0.0218098,0.0843937
ENSG00000187238,HGNC:29462,chr1,3,2.0414,0.0471864,0.0475461,0.00446107,0.157247
ENSG00000022840,HGNC:10055,chr12,10,41.29,0.101867,0.047586,0.0249945,0.0801501
ENSG00000174306,HGNC:15935,chr20,8,28.998,0.0627142,0.0475906,0.0282934,0.0733434
ENSG00000163623,HGNC:7839,chr4,3,7.7276,0.107412,0.0475946,0.0131355,0.10928
ENSG00000143217,HGNC:19688,chr1,4,23.53,0.029351,0.0476142,0.0144071,0.0929162
ENSG00000188177,HGNC:24762,chr2,10,41.801,0.0708844,0.0476248,0.0254301,0.0815661
ENSG00000168159,HGNC:27146,chr1,2,4.784,0.103404,0.0476267,0.00012458,0.203859
ENSG00000167394,HGNC:25821,chr16,5,20.228,0.0403383,0.0476738,0.022784,0.0830752
ENSG00000118276,HGNC:929,chr18,3,20.895,0.0421619,0.0477228,0.0262348,0.0774867
ENSG00000124406,HGNC:13531,chr4,18,77.211,0.0488865,0.0477252,0.0351942,0.0627913
ENSG00000122728,HGNC:18056,chr9,9,49.862,0.0473218,0.0477509,0.0133071,0.110614
ENSG00000139209,HGNC:14679,chr12,6,28.655,0.0310149,0.0477587,0.0245744,0.0798414
ENSG00000166167,HGNC:1144,chr10,12,42.656,0.073686,0.0477791,0.0295595,0.0733139
ENSG00000163219,HGNC:28951,chr2,5,31.272,0.0125392,0.0477872,0.0225786,0.0829534
ENSG00000128268,HGNC:7046,chr22,4,14.503,0.0666313,0.0477918,0.0236519,0.0831122
ENSG00000127946,HGNC:4913,chr7,14,66.389,0.0465559,0.0477928,0.0321691,0.0682534
ENSG00000066455,HGNC:4428,chr14,16,46.091,0.0297606,0.047794,0.029169,0.0720942
ENSG00000100221,HGNC:28953,chr22,4,11.062,0.0520912,0.0478068,0.0247882,0.0803193
ENSG00000198523,HGNC:9080,chr6,0,1.4898,0.0374349,0.047825,0.00340362,0.162307
ENSG00000179361,HGNC:14350,chr15,5,22.291,0.0905282,0.0478256,0.0145335,0.102861
ENSG00000111885,HGNC:6821,chr6,8,31.269,0.0541162,0.0478257,0.0306998,0.0699124
ENSG00000115020,HGNC:23785,chr2,35,119.21,0.0766706,0.0478326,0.0328685,0.0663712
ENSG00000115758,HGNC:8109,chr2,5,19.353,0.0621263,0.0478498,0.0187736,0.0926398
ENSG00000165097,HGNC:21577,chr6,12,36.897,0.0496582,0.0478775,0.0284567,0.0738915
ENSG00000258315,HGNC:28737,chr17,3,7.9915,0.0636141,0.0479326,0.0120331,0.111427
ENSG00000107815,HGNC:1160,chr10,10,30.319,0.0415535,0.0479421,0.027608,0.0753184
ENSG00000257365,HGNC:3785,chr14,7,25.844,0.0489831,0.0479546,0.0282264,0.0742379
ENSG00000124818,HGNC:19992,chr6,3,19.637,0.0322694,0.0479695,0.0171218,0.0989122
ENSG00000081189,HGNC:6996,chr5,7,21.61,0.197402,0.04799,0.0189583,0.101833
ENSG00000116670,HGNC:6764,chr1,4,12.759,0.0520265,0.048001,0.0117159,0.113488
ENSG00000128564,HGNC:12684,chr7,3,15.516,0.0148837,0.0480063,0.00639092,0.112588
ENSG00000111707,HGNC:29545,chr12,8,22.419,0.0670328,0.0480135,0.0228478,0.0858848
ENSG00000091428,HGNC:16626,chr2,12,67.413,0.0271134,0.0480442,0.0311261,0.0692649
ENSG00000136750,HGNC:4093,chr10,7,35.365,0.0372514,0.0480692,0.0279344,0.0747903
ENSG00000179364,HGNC:23794,chr14,7,47.059,0.0858988,0.0480775,0.0196054,0.0886194
ENSG00000132383,HGNC:10289,chr17,10,39.384,0.0284667,0.0480907,0.0269732,0.0765964
ENSG00000132170,HGNC:9236,chr3,6,18.643,0.0766791,0.0480922,0.0221651,0.0866848
ENSG00000124383,HGNC:7213,chr2,6,32.613,0.00854316,0.0480926,0.0223564,0.0836914
ENSG00000110697,HGNC:9003,chr11,17,58.912,0.0632631,0.0481122,0.0311739,0.0698678
ENSG00000148672,HGNC:4335,chr10,8,23.598,0.0649508,0.0481246,0.0221869,0.0868745
ENSG00000160796,HGNC:31928,chr3,31,130.87,0.0198961,0.0481396,0.0329607,0.0670353
ENSG00000126698,HGNC:15470,chr1,6,20.19,0.0662282,0.0481411,0.0211393,0.0881328
ENSG00000234414,HGNC:9912,chrY,0,0.093873,0.0478963,0.0481855,0.00045956,0.232055
ENSG00000109046,HGNC:19221,chr17,5,22.767,0.024729,0.0481939,0.0202781,0.0886383
ENSG00000204248,HGNC:2187,chr6,25,114.07,0.0686013,0.0481947,0.0341891,0.0659437
ENSG00000075461,HGNC:1408,chr17,5,12.743,0.0610942,0.0481986,0.0311742,0.0701747
ENSG00000160801,HGNC:9608,chr3,6,28.788,0.0348938,0.0482132,0.0223473,0.0872518
ENSG00000157500,HGNC:24035,chr3,9,44.862,0.0104195,0.0482208,0.0259391,0.0789027
ENSG00000050748,HGNC:6886,chr5,7,25.489,0.067559,0.0482718,0.0272901,0.077193
ENSG00000113721,HGNC:8804,chr5,11,56.052,0.038318,0.0482955,0.0293152,0.0741924
ENSG00000162063,HGNC:1591,chr16,10,40.485,0.0273193,0.0483012,0.0272185,0.0768617
ENSG00000253719,HGNC:37931,chr12,1,2.0039,0.0489449,0.0483076,0.0100976,0.125387
ENSG00000101144,HGNC:1074,chr20,5,18.452,0.0492237,0.0483078,0.0236666,0.0834973
ENSG00000104365,HGNC:5960,chr8,9,54.097,0.0447404,0.0483198,0.020369,0.0911715
ENSG00000172348,HGNC:3041,chr6,1,10.301,0.0422465,0.0483515,0.0236407,0.0836882
ENSG00000140044,HGNC:17546,chr14,2,8.8683,0.0468943,0.0484452,0.00624867,0.136251
ENSG00000167625,HGNC:29415,chr19,4,19.437,0.0365267,0.0484475,0.0233598,0.0841244
ENSG00000075945,HGNC:17060,chr1,17,46.95,0.083383,0.0484576,0.0330783,0.0680858
ENSG00000157470,HGNC:28379,chr15,5,19.756,0.0503384,0.0484629,0.0234645,0.0854849
ENSG00000160209,HGNC:8819,chr21,3,17.704,0.0356591,0.0484637,0.020278,0.0904412
ENSG00000159899,HGNC:7944,chr9,18,53.976,0.0618536,0.0484928,0.0329045,0.0682141
ENSG00000121454,HGNC:21734,chr1,6,17.252,0.0920725,0.0484933,0.0199517,0.0944504
ENSG00000179454,HGNC:19741,chr14,7,22.481,0.0685472,0.0485119,0.0264238,0.0805114
ENSG00000011426,HGNC:14082,chr7,14,58.485,0.0179807,0.0485314,0.021126,0.0786054
ENSG00000197256,HGNC:29300,chr19,9,33.063,0.0227699,0.0485567,0.0171766,0.0921602
ENSG00000084072,HGNC:9258,chr1,3,17.416,0.0180749,0.0486667,0.0165315,0.0968293
ENSG00000151422,HGNC:3655,chr5,10,47.457,0.0465955,0.0486685,0.034761,0.0655751
ENSG00000060069,HGNC:2498,chr18,13,39.037,0.0675726,0.0486932,0.0307568,0.0720399
ENSG00000184900,HGNC:11124,chr21,1,4.2894,0.0511092,0.0487179,0.0109045,0.12078
ENSG00000057019,HGNC:24627,chr3,9,35.221,0.0758102,0.048728,0.0255808,0.0851206
ENSG00000175906,HGNC:656,chr17,3,6.4533,0.0514432,0.0487434,0.0228509,0.0866652
ENSG00000180389,HGNC:34026,chr13,0,0.74668,0.0486914,0.0487435,6.76509E-05,0.276345
ENSG00000159459,HGNC:16808,chr15,27,106.7,0.0751598,0.0487932,0.0337555,0.067686
ENSG00000144369,HGNC:29412,chr2,7,32.259,0.0419173,0.048822,0.0199342,0.0882218
ENSG00000170965,HGNC:9044,chrX,,,0.0485754,0.0488541,0.00081657,0.220303
ENSG00000213516,HGNC:25073,chr1,4,9.9468,0.0489471,0.0488811,0.0071706,0.14283
ENSG00000132522,HGNC:4550,chr17,6,20.31,0.109979,0.0488923,0.0214777,0.0911765
ENSG00000154734,HGNC:217,chr21,8,39.298,0.0181904,0.0489018,0.0252138,0.0817225
ENSG00000183873,HGNC:10593,chr3,17,82.792,0.0501665,0.0489042,0.0318966,0.0691165
ENSG00000140105,HGNC:12729,chr14,5,21.369,0.0431065,0.0489292,0.0246314,0.0832917
ENSG00000139182,HGNC:18371,chr12,7,41.726,0.0284675,0.0489769,0.0250297,0.0832561
ENSG00000108691,HGNC:10618,chr17,0,2.953,0.04118,0.0489921,0.0128433,0.11407
ENSG00000155846,HGNC:30022,chr5,10,45.678,0.00861779,0.0490116,0.0268926,0.0791949
ENSG00000149418,HGNC:11344,chr11,9,41.884,0.0494214,0.0490435,0.0306425,0.0731233
ENSG00000140691,HGNC:25781,chr16,7,26.757,0.0534525,0.0490483,0.0256509,0.0823619
ENSG00000205683,HGNC:17427,chr14,7,22.08,0.047139,0.0490807,0.0282284,0.0773545
ENSG00000103510,HGNC:17933,chr16,6,24.699,0.0571933,0.0490808,0.02496,0.0845773
ENSG00000172432,HGNC:4670,chr6,7,30.359,0.10955,0.0490947,0.0290073,0.077153
ENSG00000172071,HGNC:3255,chr2,15,51.943,0.0891766,0.0491145,0.032065,0.0713373
ENSG00000116678,HGNC:6554,chr1,9,55.258,0.0219104,0.0491455,0.0261833,0.0810889
ENSG00000012963,HGNC:20344,chr14,5,23.539,0.0477517,0.0491728,0.0221656,0.0902623
ENSG00000178199,HGNC:21175,chr6,3,10.309,0.0335187,0.0491747,0.00206122,0.136538
ENSG00000154124,HGNC:25118,chr5,4,15.811,0.0483622,0.0492051,0.0196804,0.0942272
ENSG00000163618,HGNC:1426,chr3,24,77.623,0.11508,0.0492682,0.0326864,0.0703888
ENSG00000242389,HGNC:23916,chrY,0,0.095596,0.0494809,0.0492786,0.00047365,0.237481
ENSG00000135457,HGNC:11748,chr12,15,34.165,0.0968216,0.0492795,0.0313235,0.0726218
ENSG00000185736,HGNC:227,chr10,4,23.955,0.0125679,0.049299,0.0209354,0.0899016
ENSG00000068793,HGNC:13759,chr15,14,72.412,0.0405473,0.0493103,0.0304422,0.0747663
ENSG00000113739,HGNC:11374,chr5,3,12.081,0.0434723,0.0493197,0.0180455,0.0983564
ENSG00000134602,HGNC:18174,chrX,4,17.026,0.0368439,0.0493291,0.0158703,0.105869
ENSG00000158270,HGNC:16016,chr18,5,29.707,0.0555533,0.0493376,0.0255667,0.0846462
ENSG00000058668,HGNC:817,chr1,16,54.738,0.0613511,0.0493411,0.0337129,0.0689352
ENSG00000171243,HGNC:21748,chr7,2,6.1917,0.0595192,0.0493508,0.0175308,0.10163
ENSG00000175707,HGNC:26624,chr1,4,14.647,0.0252703,0.0493829,0.0168087,0.0987709
ENSG00000206538,HGNC:24327,chr3,4,12.294,0.0469294,0.0493876,0.0150394,0.105131
ENSG00000026559,HGNC:6248,chr20,5,13.965,0.0584641,0.0494248,0.0273466,0.0799509
ENSG00000144354,HGNC:14628,chr2,8,24.752,0.0484191,0.0494297,0.0233268,0.08804
ENSG00000170248,HGNC:8766,chr3,9,43.571,0.0379258,0.0494977,0.0240374,0.0857726
ENSG00000171812,HGNC:2216,chr1,4,13.816,0.0836587,0.0495058,0.021382,0.0966254
ENSG00000007944,HGNC:21155,chr6,5,19.622,0.0686862,0.0495386,0.0278313,0.079818
ENSG00000047849,HGNC:6862,chr3,8,41.418,0.0816425,0.0495491,0.0206137,0.0933919
ENSG00000151615,HGNC:9219,chr4,3,8.1955,0.0912839,0.049565,0.011652,0.121152
ENSG00000149308,HGNC:7896,chr11,13,56.378,0.0550338,0.0495915,0.0277228,0.0790295
ENSG00000128590,HGNC:6968,chr7,2,8.9345,0.0188175,0.0496057,0.00401855,0.128991
ENSG00000143669,HGNC:1968,chr1,44,184.38,0.0461527,0.049664,0.0368736,0.0653823
ENSG00000189060,HGNC:4714,chr22,0,3.3119,0.0500953,0.0496782,0.00854753,0.137919
ENSG00000141956,HGNC:13999,chr21,23,71.657,0.0614795,0.0497136,0.0314516,0.0737551
ENSG00000116641,HGNC:19190,chr1,34,119.47,0.0634143,0.0497476,0.0358841,0.0668004
ENSG00000133789,HGNC:17070,chr11,9,33.341,0.0645011,0.0497671,0.0288499,0.0785279
ENSG00000146826,HGNC:25604,chr7,6,23.977,0.0475512,0.0498061,0.0258721,0.0838178
ENSG00000090615,HGNC:4426,chr12,20,76.409,0.048675,0.0498163,0.0339027,0.069703
ENSG00000026652,HGNC:20885,chr6,6,22.195,0.0470775,0.0498184,0.0303418,0.0753734
ENSG00000148396,HGNC:29006,chr9,22,97.023,0.022882,0.0498497,0.0315274,0.0726057
ENSG00000105357,HGNC:23212,chr19,27,112.26,0.019422,0.0498562,0.0332047,0.0711579
ENSG00000197757,HGNC:5128,chr12,2,10.513,0.0408886,0.0498758,0.0142469,0.109196
ENSG00000102359,HGNC:30668,chrX,7,24.436,0.0479819,0.0499425,0.0234839,0.0912406
ENSG00000172795,HGNC:24452,chr5,5,25.419,0.0482241,0.0499425,0.0238846,0.0922709
ENSG00000076356,HGNC:9100,chr1,28,88.27,0.067859,0.0499571,0.0373887,0.0652692
ENSG00000140488,HGNC:14059,chr15,8,22.364,0.0961848,0.0499578,0.0147255,0.111412
ENSG00000157445,HGNC:15460,chr3,15,68.529,0.0359459,0.049981,0.0320337,0.0729751
ENSG00000125772,HGNC:26957,chr20,9,37.558,0.0385437,0.0499833,0.0277933,0.0787416
ENSG00000136630,HGNC:4978,chr1,2,15.779,0.018904,0.0499938,0.0116365,0.110013
ENSG00000184986,HGNC:20511,chr14,1,7.0364,0.0409235,0.050015,0.0138876,0.112203
ENSG00000118515,HGNC:10810,chr6,10,29.413,0.0461713,0.050023,0.0272903,0.0786047
ENSG00000132938,HGNC:20595,chr13,10,49.276,0.030714,0.050043,0.024662,0.0905693
ENSG00000135144,HGNC:3060,chr12,9,22.746,0.0693494,0.0500616,0.0291884,0.0785309
ENSG00000135473,HGNC:20074,chr12,12,61.634,0.0547564,0.050065,0.0334861,0.0711329
ENSG00000174749,HGNC:26813,chr4,0,3.4923,0.0170776,0.0500839,0.00274873,0.15825
ENSG00000165312,HGNC:27346,chr10,1,7.667,0.0501742,0.0500849,0.00493554,0.163488
ENSG00000107282,HGNC:578,chr9,8,37.222,0.0894113,0.0500965,0.0268253,0.0870407
ENSG00000167604,HGNC:15671,chr19,4,17.164,0.0580561,0.050111,0.0228971,0.0892269
ENSG00000150630,HGNC:12682,chr4,4,19.143,0.0391253,0.0501895,0.0201516,0.0972242
ENSG00000140750,HGNC:18239,chr16,12,44.023,0.0843951,0.0501906,0.0301143,0.0776762
ENSG00000261594,HGNC:44159,chr11,0,1.3204,0.050076,0.0502202,0.00010107,0.278855
ENSG00000156273,HGNC:935,chr21,5,24.359,0.0254141,0.0502817,0.0190568,0.0986126
ENSG00000165813,HGNC:24349,chr10,15,50.117,0.056799,0.0502844,0.0308655,0.076246
ENSG00000099797,HGNC:4551,chr19,6,22.375,0.0500765,0.0503061,0.0226388,0.0915009
ENSG00000120690,HGNC:3316,chr13,8,24.71,0.135826,0.0503313,0.0260926,0.0851699
ENSG00000117598,HGNC:31703,chr1,5,16.216,0.0311553,0.0503687,0.0171319,0.100856
ENSG00000114757,HGNC:30024,chr3,11,37.163,0.0591628,0.0503735,0.0261408,0.0795263
ENSG00000163950,HGNC:10904,chr4,4,12.231,0.0379261,0.0503778,0.0162946,0.104684
ENSG00000127990,HGNC:10808,chr7,8,26.891,0.0395285,0.0503789,0.0217672,0.0906191
ENSG00000166923,HGNC:2001,chr15,1,5.7962,0.0423749,0.0503828,0.0126072,0.117424
ENSG00000129514,HGNC:5021,chr14,3,11.455,0.0728908,0.0504107,0.0114496,0.11788
ENSG00000113569,HGNC:8063,chr5,18,82.615,0.0173466,0.050437,0.0317306,0.0742765
ENSG00000182508,HGNC:6587,chrX,2,5.6636,0.104187,0.0504427,0.0088386,0.149125
ENSG00000005700,HGNC:17853,chr6,18,64.58,0.0632136,0.0504504,0.0298829,0.076279
ENSG00000165478,HGNC:26361,chr11,2,15.405,0.0380372,0.0504565,0.0225956,0.0867799
ENSG00000105402,HGNC:7641,chr19,5,20.515,0.03073,0.0504683,0.0192261,0.0980995
ENSG00000088833,HGNC:15912,chr20,6,20.108,0.0627643,0.0504694,0.0220708,0.0949839
ENSG00000077080,HGNC:160,chr7,11,28.215,0.0712369,0.0504745,0.0275287,0.0828744
ENSG00000162670,HGNC:22393,chr1,8,32.093,0.0456278,0.050494,0.0266338,0.0839153
ENSG00000126803,HGNC:5235,chr14,5,15.66,0.0689613,0.0504941,0.0228787,0.0918378
ENSG00000147454,HGNC:29786,chr8,3,12.255,0.0455231,0.0504942,0.0276306,0.0818477
ENSG00000145242,HGNC:3389,chr4,16,46.628,0.0721062,0.0504948,0.0323774,0.0745957
ENSG00000164796,HGNC:19291,chr8,46,196.88,0.0669021,0.0504967,0.0374508,0.0665726
ENSG00000154478,HGNC:4481,chr10,2,10.612,0.0412565,0.050519,0.0199355,0.0973447
ENSG00000001631,HGNC:1573,chr7,14,43.834,0.0647823,0.050566,0.0322858,0.0743198
ENSG00000028528,HGNC:11172,chr15,5,30.588,0.0389518,0.0506032,0.0238363,0.0896661
ENSG00000117983,HGNC:7516,chr11,30,163.64,0.0051948,0.0506166,0.0323772,0.0733587
ENSG00000164031,HGNC:25881,chr4,3,22.077,0.0271761,0.0506281,0.0253193,0.0860303
ENSG00000155313,HGNC:12624,chr21,14,66.25,0.0565707,0.0506295,0.0332258,0.0734506
ENSG00000184368,HGNC:25899,chrX,9,32.834,0.0289834,0.0506393,0.0230557,0.0908952
ENSG00000163501,HGNC:5956,chr2,3,12.702,0.0535428,0.0506995,0.023222,0.0915173
ENSG00000260903,HGNC:23062,chr20,2,16.502,0.0272151,0.0507672,0.0186941,0.099419
ENSG00000206527,HGNC:9640,chr3,4,12.317,0.0609806,0.0507748,0.0201011,0.0992448
ENSG00000126947,HGNC:18073,chrX,3,8.1175,0.166769,0.0507915,0.013139,0.121409
ENSG00000120875,HGNC:3070,chr8,1,11.332,0.0322262,0.0507923,0.0165579,0.105545
ENSG00000153820,HGNC:30619,chr2,12,61.633,0.0227388,0.0508299,0.0304833,0.0782049
ENSG00000137941,HGNC:26242,chr1,16,57.047,0.0458137,0.0508666,0.0315608,0.0742206
ENSG00000175215,HGNC:17077,chr12,4,13.728,0.0811868,0.0508671,0.0219966,0.0968217
ENSG00000007545,HGNC:14122,chr16,12,46.603,0.13475,0.0508894,0.028705,0.0826504
ENSG00000108599,HGNC:368,chr17,9,35.585,0.0561683,0.050906,0.0326379,0.0746011
ENSG00000077420,HGNC:17379,chr10,5,28.33,0.0229677,0.0509532,0.0209725,0.0966586
ENSG00000168421,HGNC:686,chr4,2,5.9208,0.0619818,0.0509578,0.0128535,0.118751
ENSG00000170296,HGNC:4067,chr17,2,7.6779,0.0758901,0.0509665,0.0141842,0.116605
ENSG00000182752,HGNC:8602,chr9,17,72.101,0.0460355,0.0509702,0.0342245,0.0721164
ENSG00000105393,HGNC:25008,chr19,1,14.652,0.0284974,0.0510104,0.0184734,0.101143
ENSG00000141985,HGNC:10830,chr19,7,20.562,0.0669212,0.0510524,0.0225819,0.0964062
ENSG00000148908,HGNC:9992,chr10,1,9.0519,0.0481937,0.0510578,0.0221212,0.0949284
ENSG00000165023,HGNC:19323,chr9,1,5.8333,0.0466262,0.0510658,0.0244484,0.0896372
ENSG00000123080,HGNC:1789,chr1,1,4.9915,0.0465348,0.0510831,0.0199634,0.0998103
ENSG00000115896,HGNC:9063,chr2,11,38.273,0.0506597,0.0510996,0.0323876,0.0755505
ENSG00000141052,HGNC:16067,chr17,10,43.795,0.0161379,0.0511017,0.0239707,0.0903422
ENSG00000070814,HGNC:11654,chr5,12,62.576,0.0815456,0.0511391,0.0199803,0.128055
ENSG00000147457,HGNC:28439,chr8,4,24.109,0.0475637,0.0511392,0.0258389,0.087574
ENSG00000102057,HGNC:6237,chrX,4,16.331,0.113491,0.0511515,0.0213469,0.0997684
ENSG00000101076,HGNC:5024,chr20,6,23.429,0.0730901,0.0511912,0.0265753,0.0862958
ENSG00000176946,HGNC:23187,chr2,5,21.024,0.0706415,0.0512013,0.0251558,0.089166
ENSG00000096968,HGNC:6192,chr9,13,60.571,0.0603753,0.0512126,0.0373657,0.0680744
ENSG00000166881,HGNC:29001,chr12,4,25.582,0.00852143,0.0512128,0.0211591,0.0946765
ENSG00000159082,HGNC:11503,chr21,19,84.543,0.0444309,0.0512138,0.0338674,0.0724977
ENSG00000134317,HGNC:17923,chr2,8,33.736,0.0658137,0.0512707,0.0287676,0.0823857
ENSG00000138386,HGNC:7626,chr2,7,22.266,0.0934969,0.0512745,0.0236734,0.0926864
ENSG00000130201,HGNC:30162,chr19,3,17.867,0.00938498,0.0512782,0.00804659,0.117605
ENSG00000004478,HGNC:3720,chr12,6,23.481,0.0697759,0.0512933,0.0242559,0.0922586
ENSG00000186081,HGNC:6442,chr12,4,20.747,0.0377617,0.0512991,0.00747008,0.137296
ENSG00000114805,HGNC:29185,chr3,17,75.386,0.0491085,0.0513048,0.0346153,0.0725296
ENSG00000053900,HGNC:19990,chr4,16,52.657,0.0523517,0.0513094,0.029495,0.0794671
ENSG00000127124,HGNC:13561,chr1,15,73.744,0.093615,0.0513155,0.02578,0.0858441
ENSG00000166261,HGNC:12994,chr11,6,28.288,0.0452935,0.0513343,0.0280279,0.0834468
ENSG00000179841,HGNC:375,chr14,2,12.056,0.0370806,0.0513363,0.0113423,0.120217
ENSG00000089123,HGNC:15859,chr20,5,24.769,0.0523041,0.0513823,0.0225041,0.0943242
ENSG00000162896,HGNC:8968,chr1,6,31.942,0.014108,0.0513869,0.0204145,0.0966099
ENSG00000120949,HGNC:11923,chr1,6,32.952,0.00497979,0.0514411,0.011427,0.11059
ENSG00000137802,HGNC:29536,chr15,23,80.325,0.0618771,0.0514437,0.0374897,0.068388
ENSG00000143418,HGNC:14076,chr1,6,27.791,0.0635156,0.0514524,0.0283397,0.0836372
ENSG00000106609,HGNC:25476,chr7,2,13.201,0.049268,0.051456,0.0191414,0.102387
ENSG00000123360,HGNC:8775,chr12,7,30.6,0.0559148,0.0514618,0.0325083,0.0761689
ENSG00000137331,HGNC:5392,chr6,0,3.1914,0.0396366,0.0514733,0.0121463,0.124017
ENSG00000109705,HGNC:951,chr4,1,7.5221,0.0194461,0.0514733,0.00137815,0.162594
ENSG00000100150,HGNC:18423,chr22,24,101.96,0.0490005,0.0514885,0.0340746,0.0750315
ENSG00000136021,HGNC:19286,chr12,11,43.417,0.0623298,0.0514906,0.0323354,0.0766755
ENSG00000005073,HGNC:5101,chr7,0,9.0836,0.0701231,0.0514933,0.019093,0.107197
ENSG00000198121,HGNC:3166,chr9,3,10.867,0.0666417,0.0515385,0.0232724,0.0948014
ENSG00000110931,HGNC:1470,chr12,8,30.692,0.0735549,0.0515404,0.0319373,0.0792373
ENSG00000152990,HGNC:13839,chr4,14,60.931,0.0359654,0.0515505,0.0269338,0.0817912
ENSG00000065491,HGNC:21602,chr6,9,31.492,0.0630334,0.0515679,0.0314166,0.0785108
ENSG00000147082,HGNC:18709,chrX,6,32.827,0.0801612,0.0515706,0.0104507,0.141854
ENSG00000109321,HGNC:651,chr4,1,5.7582,0.0509321,0.0515756,0.00803325,0.147758
ENSG00000166575,HGNC:26167,chr11,5,26.96,0.0429172,0.0515854,0.029194,0.0819605
ENSG00000165637,HGNC:12672,chr10,3,16.251,0.0663314,0.0516165,0.00896076,0.128355
ENSG00000197958,HGNC:10302,chr9,4,11.536,0.074338,0.0516226,0.0135696,0.113787
ENSG00000132872,HGNC:11512,chr18,3,14.132,0.0534196,0.0516573,0.0266085,0.0878177
ENSG00000198420,HGNC:22201,chr7,2,11.661,0.0137553,0.0516606,0.00043141,0.207965
ENSG00000125363,HGNC:461,chrX,3,8.1845,0.170747,0.051707,0.00967669,0.143332
ENSG00000084234,HGNC:598,chr11,9,39.922,0.0223202,0.0517443,0.0260523,0.0882513
ENSG00000105732,HGNC:26166,chr19,7,25.893,0.0690931,0.0517659,0.0282669,0.0847634
ENSG00000138604,HGNC:17855,chr15,4,20.896,0.0437792,0.0517875,0.0280178,0.0844999
ENSG00000163041,HGNC:4764,chr1,2,5.4046,0.253338,0.0517986,0.00032162,0.191245
ENSG00000176454,HGNC:30059,chr15,7,32.224,0.0314889,0.0518132,0.0303433,0.0805204
ENSG00000132326,HGNC:8846,chr2,11,52.51,0.0450737,0.0518219,0.0311477,0.0799843
ENSG00000171475,HGNC:30923,chr17,5,19.664,0.0256403,0.0518594,0.022692,0.0958808
ENSG00000113719,HGNC:29205,chr5,3,16.406,0.0594132,0.0518722,0.0252449,0.0920673
ENSG00000131370,HGNC:10827,chr3,6,20.041,0.0749174,0.0518738,0.0266417,0.0884807
ENSG00000185112,HGNC:26888,chr3,2,9.404,0.0523942,0.0518789,0.0089021,0.144027
