name,variant_type,Bonobo,Chimpanzee,Human,description,post_mean,selection_regime
TBX1,SNVs,2,3,3,T-box transcription factor 1,0.0915511,Extreme selection
TBX10,SNVs,3,3,4,T-box transcription factor 10,0.00260338,Strong selection
TBX15,SNVs,2,3,3,T-box transcription factor 15,0.0749785,Extreme selection
TBX18,SNVs,2,3,3,T-box transcription factor 18,0.129682,Extreme selection
TBX19,SNVs,0,3,3,T-box transcription factor 19,0.00678442,Strong selection
TBX2,SNVs,3,3,3,T-box transcription factor 2,0.256223,Extreme selection
TBX20,SNVs,2,3,2,T-box transcription factor 20,0.21583,Extreme selection
TBX21,SNVs,2,3,3,T-box transcription factor 21,0.179095,Extreme selection
TBX22,SNVs,1,3,3,T-box transcription factor 22,0.201884,Extreme selection
TBX3,SNVs,3,3,3,T-box transcription factor 3,0.130005,Extreme selection
TBX4,SNVs,3,3,3,T-box transcription factor 4,0.0907844,Extreme selection
TBX5,SNVs,3,3,3,T-box transcription factor 5,0.274531,Extreme selection
TBX6,SNVs,3,3,3,T-box transcription factor 6,0.0265592,Extreme selection
TBXA2R,SNVs,3,3,3,thromboxane A2 receptor,0.00224456,Strong selection
TBXAS1,SNVs,3,3,3,thromboxane A synthase 1,6.6802e-4,Weak selection
TBXT,SNVs,3,3,3,T-box transcription factor T,0.0368545,Extreme selection
TC2N,SNVs,1,3,3,tandem C2 domains%2C nuclear,0.00179087,Strong selection
TCAF1,SNVs,3,3,3,TRPM8 channel associated factor 1,0.0516606,Extreme selection
TCAF2,SNVs,3,4,4,TRPM8 channel associated factor 2,0.00111356,Strong selection
TCAIM,SNVs,1,3,3,T cell activation inhibitor%2C mitochondrial,0.0210173,Extreme selection
TCAP,SNVs,1,3,3,titin-cap,0.0105888,Extreme selection
TCEA1,SNVs,1,3,3,transcription elongation factor A1,0.0557786,Extreme selection
TCEA2,SNVs,1,2,3,transcription elongation factor A2,0.0320202,Extreme selection
TCEA3,SNVs,3,3,4,transcription elongation factor A3,0.00291985,Strong selection
TCEAL1,SNVs,3,2,3,transcription elongation factor A like 1,0.155698,Extreme selection
TCEAL2,SNVs,3,2,3,transcription elongation factor A like 2,0.0306064,Extreme selection
TCEAL3,SNVs,0,0,3,transcription elongation factor A like 3,0.1174,Extreme selection
TCEAL4,SNVs,1,2,3,transcription elongation factor A like 4,0.0944852,Extreme selection
TCEAL5,SNVs,1,1,3,transcription elongation factor A like 5,0.182352,Extreme selection
TCEAL6,SNVs,3,3,3,transcription elongation factor A like 6,0.0182854,Extreme selection
TCEAL7,SNVs,1,1,2,transcription elongation factor A like 7,0.0795434,Extreme selection
TCEAL8,SNVs,1,1,1,transcription elongation factor A like 8,0.140615,Extreme selection
TCEAL9,SNVs,1,1,1,transcription elongation factor A like 9,0.020941,Extreme selection
TCEANC,SNVs,1,3,3,transcription elongation factor A N-terminal and central domain containing,0.00702802,Strong selection
TCEANC2,SNVs,1,3,2,transcription elongation factor A N-terminal and central domain containing 2,0.00145077,Strong selection
TCERG1,SNVs,3,2,2,transcription elongation regulator 1,0.190717,Extreme selection
TCERG1L,SNVs,3,3,3,transcription elongation regulator 1 like,0.00470984,Strong selection
TCF12,SNVs,1,3,3,transcription factor 12,0.0704658,Extreme selection
TCF15,SNVs,1,2,3,transcription factor 15,0.0807814,Extreme selection
TCF19,SNVs,2,3,3,transcription factor 19,0.00878107,Strong selection
TCF20,SNVs,3,3,3,transcription factor 20,0.386868,Extreme selection
TCF21,SNVs,2,1,3,transcription factor 21,0.102964,Extreme selection
TCF23,SNVs,1,3,3,transcription factor 23,0.00299976,Strong selection
TCF24,SNVs,3,3,3,transcription factor 24,0.0146837,Extreme selection
TCF25,SNVs,2,3,3,transcription factor 25,0.0399155,Extreme selection
TCF3,SNVs,4,3,3,transcription factor 3,0.0280812,Extreme selection
TCF4,SNVs,3,3,4,transcription factor 4,0.631885,Extreme selection
TCF7,SNVs,2,3,3,transcription factor 7,0.0183794,Extreme selection
TCF7L1,SNVs,2,3,3,transcription factor 7 like 1,0.0645389,Extreme selection
TCF7L2,SNVs,3,2,3,transcription factor 7 like 2,0.152025,Extreme selection
TCFL5,SNVs,1,3,3,transcription factor like 5,0.266424,Extreme selection
TCHH,SNVs,3,4,3,trichohyalin,0.00219241,Strong selection
TCHHL1,SNVs,3,3,4,trichohyalin like 1,0.00697612,Strong selection
TCHP,SNVs,3,3,4,trichoplein keratin filament binding,6.7598e-4,Weak selection
TCIM,SNVs,1,3,3,transcriptional and immune response regulator,0.0127767,Extreme selection
TCIRG1,SNVs,3,3,3,T cell immune regulator 1%2C ATPase H+ transporting V0 subunit a3,0.00358788,Strong selection
TCL1A,SNVs,1,3,3,TCL1 family AKT coactivator A,0.00256719,Strong selection
TCL1B,SNVs,2,3,3,TCL1 family AKT coactivator B,0.00231269,Strong selection
TCN1,SNVs,3,3,3,transcobalamin 1,8.304e-4,Weak selection
TCN2,SNVs,3,3,3,transcobalamin 2,0.00119729,Strong selection
TCOF1,SNVs,3,3,3,treacle ribosome biogenesis factor 1,0.0511391,Extreme selection
TCP1,SNVs,1,3,3,t-complex 1,0.182827,Extreme selection
TCP10L,SNVs,0,3,3,t-complex 10 like,0.00114446,Strong selection
TCP10L2,SNVs,0,4,0,t-complex 10 like 2,0.00193046,Strong selection
TCP10L2,SNVs,0,4,0,t-complex 10 like 2 (pseudogene),0.00193046,Strong selection
TCP11,SNVs,3,3,4,t-complex 11,0.00197076,Strong selection
TCP11L1,SNVs,3,3,3,t-complex 11 like 1,0.0326169,Extreme selection
TCP11L2,SNVs,3,3,3,t-complex 11 like 2,0.00141743,Strong selection
TCTA,SNVs,1,1,1,T cell leukemia translocation altered,0.00304263,Strong selection
TCTE1,SNVs,3,3,4,t-complex-associated-testis-expressed 1,0.0011176,Strong selection
TCTN1,SNVs,3,3,4,tectonic family member 1,0.0010711,Strong selection
TCTN2,SNVs,3,3,3,tectonic family member 2,0.00245127,Strong selection
TCTN3,SNVs,3,4,3,tectonic family member 3,0.00274794,Strong selection
TDG,SNVs,3,3,3,thymine DNA glycosylase,6.2704e-4,Weak selection
TDO2,SNVs,1,3,3,tryptophan 2%2C3-dioxygenase,9.1103e-4,Weak selection
TDP1,SNVs,3,3,3,tyrosyl-DNA phosphodiesterase 1,0.00220329,Strong selection
TDP2,SNVs,1,3,3,tyrosyl-DNA phosphodiesterase 2,0.0045256,Strong selection
TDRD1,SNVs,3,3,3,tudor domain containing 1,0.0973718,Extreme selection
TDRD10,SNVs,3,3,4,tudor domain containing 10,0.0042974,Strong selection
TDRD12,SNVs,3,3,4,tudor domain containing 12,6.066e-4,Weak selection
TDRD15,SNVs,3,3,3,tudor domain containing 15,0.0163486,Extreme selection
TDRD3,SNVs,3,3,3,tudor domain containing 3,0.0282166,Extreme selection
TDRD5,SNVs,3,3,3,tudor domain containing 5,0.0651485,Extreme selection
TDRD6,SNVs,3,3,4,tudor domain containing 6,7.6484e-4,Weak selection
TDRD7,SNVs,3,3,3,tudor domain containing 7,0.0302138,Extreme selection
TDRD9,SNVs,2,4,3,tudor domain containing 9,0.00438608,Strong selection
TDRKH,SNVs,3,3,3,tudor and KH domain containing,0.0162944,Extreme selection
TDRP,SNVs,1,4,3,testis development related protein,0.00230516,Strong selection
TEAD1,SNVs,2,2,2,TEA domain transcription factor 1,0.422581,Extreme selection
TEAD2,SNVs,3,2,3,TEA domain transcription factor 2,0.0161683,Extreme selection
TEAD3,SNVs,1,2,3,TEA domain transcription factor 3,0.103425,Extreme selection
TEAD4,SNVs,3,3,3,TEA domain transcription factor 4,0.0267632,Extreme selection
TEC,SNVs,3,4,3,tec protein tyrosine kinase,0.0148279,Extreme selection
TECPR1,SNVs,3,4,3,tectonin beta-propeller repeat containing 1,0.0137632,Extreme selection
TECPR2,SNVs,3,3,3,tectonin beta-propeller repeat containing 2,0.0360939,Extreme selection
TECR,SNVs,2,2,3,trans-2%2C3-enoyl-CoA reductase,0.0503061,Extreme selection
TECRL,SNVs,3,3,3,trans-2%2C3-enoyl-CoA reductase like,9.7119e-4,Weak selection
TECTA,SNVs,0,3,4,tectorin alpha,0.0131205,Extreme selection
TECTB,SNVs,3,3,3,tectorin beta,0.00109402,Strong selection
TEDC1,SNVs,3,3,3,tubulin epsilon and delta complex 1,0.00226654,Strong selection
TEDC2,SNVs,3,3,3,tubulin epsilon and delta complex 2,0.00133802,Strong selection
TEDDM1,SNVs,1,3,3,transmembrane epididymal protein 1,0.00161425,Strong selection
TEF,SNVs,1,2,2,TEF transcription factor%2C PAR bZIP family member,0.122452,Extreme selection
TEFM,SNVs,2,1,3,transcription elongation factor%2C mitochondrial,0.0117465,Extreme selection
TEK,SNVs,3,4,3,TEK receptor tyrosine kinase,0.149103,Extreme selection
TEKT1,SNVs,3,3,3,tektin 1,0.0010567,Strong selection
TEKT2,SNVs,1,3,3,tektin 2,0.0012919,Strong selection
TEKT3,SNVs,3,4,4,tektin 3,7.4414e-4,Weak selection
TEKT4,SNVs,3,3,3,tektin 4,7.1574e-4,Weak selection
TEKT5,SNVs,3,3,3,tektin 5,7.2161e-4,Weak selection
TEKTIP1,SNVs,4,3,3,tektin bundle interacting protein 1,7.625e-4,Weak selection
TEKTL1,SNVs,1,0,3,tektin like 1,7.4029e-4,Weak selection
TELO2,SNVs,3,3,3,telomere maintenance 2,0.00493365,Strong selection
TEN1,SNVs,3,2,2,TEN1 subunit of CST complex,0.00293809,Strong selection
TENM1,SNVs,3,3,3,teneurin transmembrane protein 1,0.10295,Extreme selection
TENM2,SNVs,3,3,3,teneurin transmembrane protein 2,0.109608,Extreme selection
TENM3,SNVs,3,3,3,teneurin transmembrane protein 3,0.0798931,Extreme selection
TENM4,SNVs,3,4,4,teneurin transmembrane protein 4,0.104752,Extreme selection
TENT2,SNVs,2,2,3,terminal nucleotidyltransferase 2,0.0235729,Extreme selection
TENT4A,SNVs,2,2,3,terminal nucleotidyltransferase 4A,0.217045,Extreme selection
TENT4B,SNVs,3,3,3,terminal nucleotidyltransferase 4B,0.26468,Extreme selection
TENT5A,SNVs,3,3,3,terminal nucleotidyltransferase 5A,0.06447,Extreme selection
TENT5B,SNVs,2,3,3,terminal nucleotidyltransferase 5B,0.00681036,Strong selection
TENT5C,SNVs,1,3,3,terminal nucleotidyltransferase 5C,0.12818,Extreme selection
TENT5D,SNVs,1,2,3,terminal nucleotidyltransferase 5D,0.189591,Extreme selection
TEP1,SNVs,3,3,3,telomerase associated protein 1,0.00103257,Strong selection
TEPSIN,SNVs,3,3,3,TEPSIN adaptor related protein complex 4 accessory protein,0.00101434,Strong selection
TERB1,SNVs,1,3,3,telomere repeat binding bouquet formation protein 1,0.0061869,Strong selection
TERB2,SNVs,2,2,3,telomere repeat binding bouquet formation protein 2,0.00923335,Strong selection
TERF1,SNVs,2,4,4,telomeric repeat binding factor 1,0.0103944,Extreme selection
TERF2,SNVs,3,3,3,telomeric repeat binding factor 2,0.163392,Extreme selection
TERF2IP,SNVs,2,2,3,TERF2 interacting protein,0.00439305,Strong selection
TERT,SNVs,3,3,3,telomerase reverse transcriptase,0.0795479,Extreme selection
TES,SNVs,2,2,4,testin LIM domain protein,0.00422275,Strong selection
TESC,SNVs,1,2,2,tescalcin,0.0335293,Extreme selection
TESK1,SNVs,2,3,3,testis associated actin remodelling kinase 1,0.143602,Extreme selection
TESK2,SNVs,2,3,4,testis associated actin remodelling kinase 2,0.00890339,Strong selection
TESMIN,SNVs,1,3,3,testis expressed metallothionein like protein,0.00639398,Strong selection
TESPA1,SNVs,2,3,4,thymocyte expressed%2C positive selection associated 1,0.00699648,Strong selection
TET1,SNVs,3,3,3,tet methylcytosine dioxygenase 1,0.164362,Extreme selection
TET2,SNVs,3,3,3,tet methylcytosine dioxygenase 2,0.00971794,Strong selection
TET3,SNVs,3,3,3,tet methylcytosine dioxygenase 3,0.337563,Extreme selection
TEX10,SNVs,2,3,3,testis expressed 10,0.151159,Extreme selection
TEX101,SNVs,3,3,3,testis expressed 101,7.5027e-4,Weak selection
TEX11,SNVs,3,3,3,testis expressed 11,0.219375,Extreme selection
TEX12,SNVs,2,3,2,testis expressed 12,0.00551451,Strong selection
TEX13B,SNVs,3,2,3,testis expressed 13B,0.00106595,Strong selection
TEX14,SNVs,3,4,3,testis expressed 14%2C intercellular bridge forming factor,0.00140351,Strong selection
TEX15,SNVs,3,4,3,testis expressed 15%2C meiosis and synapsis associated,0.00589598,Strong selection
TEX19,SNVs,3,2,3,testis expressed 19,0.00630225,Strong selection
TEX2,SNVs,2,3,3,testis expressed 2,0.0366846,Extreme selection
TEX22,SNVs,1,3,3,testis expressed 22,0.00423667,Strong selection
TEX26,SNVs,2,3,4,testis expressed 26,4.9057e-4,Weak selection
TEX261,SNVs,1,2,3,testis expressed 261,0.0108405,Extreme selection
TEX264,SNVs,0,3,4,testis expressed 264%2C ER-phagy receptor,0.00985232,Strong selection
TEX29,SNVs,4,3,3,testis expressed 29,0.00175045,Strong selection
TEX30,SNVs,1,3,4,testis expressed 30,0.00146641,Strong selection
TEX35,SNVs,3,3,3,testis expressed 35,0.00112348,Strong selection
TEX36,SNVs,1,3,3,testis expressed 36,0.00569821,Strong selection
TEX38,SNVs,1,2,3,testis expressed 38,0.00158193,Strong selection
TEX44,SNVs,3,3,3,testis expressed 44,0.00581526,Strong selection
TEX46,SNVs,1,3,0,testis expressed 46,0.00387823,Strong selection
TEX47,SNVs,3,3,3,testis expressed 47,0.00166452,Strong selection
TEX51,SNVs,3,4,4,testis expressed 51,4.8322e-4,Weak selection
TEX55,SNVs,3,3,3,testis expressed 55,0.00263445,Strong selection
TEX9,SNVs,3,3,4,testis expressed 9,0.00112572,Strong selection
TF,SNVs,3,3,3,transferrin,0.0168447,Extreme selection
TFAM,SNVs,3,2,3,transcription factor A%2C mitochondrial,0.027061,Extreme selection
TFAP2A,SNVs,3,2,2,transcription factor AP-2 alpha,0.162418,Extreme selection
TFAP2B,SNVs,2,3,3,transcription factor AP-2 beta,0.191985,Extreme selection
TFAP2C,SNVs,2,2,3,transcription factor AP-2 gamma,0.123316,Extreme selection
TFAP2D,SNVs,2,2,3,transcription factor AP-2 delta,0.137778,Extreme selection
TFAP2E,SNVs,3,3,3,transcription factor AP-2 epsilon,0.00540001,Strong selection
TFAP4,SNVs,1,3,4,transcription factor AP-4,0.248832,Extreme selection
TFB1M,SNVs,3,3,3,transcription factor B1%2C mitochondrial,0.0025636,Strong selection
TFB2M,SNVs,4,2,3,transcription factor B2%2C mitochondrial,0.001502,Strong selection
TFCP2,SNVs,1,3,1,transcription factor CP2,0.0492795,Extreme selection
TFCP2L1,SNVs,2,3,3,transcription factor CP2 like 1,0.100951,Extreme selection
TFDP1,SNVs,2,3,2,transcription factor Dp-1,0.198315,Extreme selection
TFDP2,SNVs,3,2,2,transcription factor Dp-2,0.126797,Extreme selection
TFDP3,SNVs,1,3,3,transcription factor Dp family member 3,0.00658554,Strong selection
TFE3,SNVs,3,2,3,transcription factor binding to IGHM enhancer 3,0.262587,Extreme selection
TFEB,SNVs,2,3,3,transcription factor EB,0.0994249,Extreme selection
TFEC,SNVs,2,4,3,transcription factor EC,0.00618678,Strong selection
TFF1,SNVs,1,3,3,trefoil factor 1,0.00143208,Strong selection
TFF2,SNVs,2,2,3,trefoil factor 2,0.00520605,Strong selection
TFF3,SNVs,2,3,3,trefoil factor 3,0.00448947,Strong selection
TFG,SNVs,2,2,2,trafficking from ER to golgi regulator,0.0676279,Extreme selection
TFIP11,SNVs,3,3,3,tuftelin interacting protein 11,0.0100492,Extreme selection
TFPI,SNVs,3,3,3,tissue factor pathway inhibitor,0.0119014,Extreme selection
TFPI2,SNVs,2,3,3,tissue factor pathway inhibitor 2,9.6461e-4,Weak selection
TFPT,SNVs,4,2,3,TCF3 fusion partner,0.0051044,Strong selection
TFR2,SNVs,3,3,4,transferrin receptor 2,0.00418636,Strong selection
TFRC,SNVs,3,3,3,transferrin receptor,0.0297186,Extreme selection
TG,SNVs,3,3,3,thyroglobulin,0.00108782,Strong selection
TGDS,SNVs,3,3,2,TDP-glucose 4%2C6-dehydratase,0.00127923,Strong selection
TGFA,SNVs,1,2,3,transforming growth factor alpha,0.0258848,Extreme selection
TGFB1,SNVs,1,3,3,transforming growth factor beta 1,0.0607953,Extreme selection
TGFB1I1,SNVs,2,3,3,transforming growth factor beta 1 induced transcript 1,0.0160861,Extreme selection
TGFB2,SNVs,2,3,2,transforming growth factor beta 2,0.128448,Extreme selection
TGFB3,SNVs,2,3,2,transforming growth factor beta 3,0.12934,Extreme selection
TGFBI,SNVs,2,4,3,transforming growth factor beta induced,0.00770355,Strong selection
TGFBR1,SNVs,1,2,1,transforming growth factor beta receptor 1,0.129329,Extreme selection
TGFBR2,SNVs,2,3,3,transforming growth factor beta receptor 2,0.060067,Extreme selection
TGFBR3,SNVs,2,3,3,transforming growth factor beta receptor 3,0.040104,Extreme selection
TGFBR3L,SNVs,3,3,3,transforming growth factor beta receptor 3 like,0.00212735,Strong selection
TGFBRAP1,SNVs,2,3,3,transforming growth factor beta receptor associated protein 1,0.0291644,Extreme selection
TGIF1,SNVs,2,3,3,TGFB induced factor homeobox 1,0.0953536,Extreme selection
TGIF2,SNVs,2,2,1,TGFB induced factor homeobox 2,0.0537912,Extreme selection
TGIF2-RAB5IF,SNVs,0,0,1,TGIF2-RAB5IF readthrough,0.0907405,Extreme selection
TGIF2LX,SNVs,3,3,3,TGFB induced factor homeobox 2 like X-linked,0.11372,Extreme selection
TGIF2LY,SNVs,0,0,1,TGFB induced factor homeobox 2 like Y-linked,0.0299367,Extreme selection
TGM1,SNVs,3,3,3,transglutaminase 1,0.00406087,Strong selection
TGM2,SNVs,3,4,3,transglutaminase 2,0.00457434,Strong selection
TGM3,SNVs,3,3,3,transglutaminase 3,0.00535291,Strong selection
TGM4,SNVs,3,3,3,transglutaminase 4,4.2955e-4,Weak selection
TGM5,SNVs,3,3,3,transglutaminase 5,7.3282e-4,Weak selection
TGM6,SNVs,4,3,3,transglutaminase 6,0.00174852,Strong selection
TGM7,SNVs,3,3,3,transglutaminase 7,7.5732e-4,Weak selection
TGOLN2,SNVs,3,3,4,trans-golgi network protein 2,0.0101578,Extreme selection
TGS1,SNVs,3,3,3,trimethylguanosine synthase 1,0.00481015,Strong selection
TH,SNVs,2,3,3,tyrosine hydroxylase,0.00706805,Strong selection
THADA,SNVs,3,3,3,THADA armadillo repeat containing,0.00126401,Strong selection
THAP1,SNVs,1,3,1,THAP domain containing 1,0.0743573,Extreme selection
THAP10,SNVs,3,2,2,THAP domain containing 10,0.00197391,Strong selection
THAP11,SNVs,2,2,3,THAP domain containing 11,0.14945,Extreme selection
THAP12,SNVs,2,3,3,THAP domain containing 12,0.0869188,Extreme selection
THAP2,SNVs,1,1,3,THAP domain containing 2,0.00244407,Strong selection
THAP3,SNVs,3,4,3,THAP domain containing 3,0.0104343,Extreme selection
THAP4,SNVs,2,3,4,THAP domain containing 4,0.0512013,Extreme selection
THAP5,SNVs,1,3,3,THAP domain containing 5,0.00506552,Strong selection
THAP6,SNVs,1,3,3,THAP domain containing 6,0.00230091,Strong selection
THAP7,SNVs,3,3,3,THAP domain containing 7,0.0160448,Extreme selection
THAP8,SNVs,3,4,3,THAP domain containing 8,8.0324e-4,Weak selection
THAP9,SNVs,3,4,3,THAP domain containing 9,0.00296476,Strong selection
THBD,SNVs,2,4,3,thrombomodulin,0.0104267,Extreme selection
THBS1,SNVs,2,3,3,thrombospondin 1,0.0869457,Extreme selection
THBS2,SNVs,3,3,3,thrombospondin 2,0.0362962,Extreme selection
THBS3,SNVs,4,3,4,thrombospondin 3,0.00806431,Strong selection
THBS4,SNVs,3,3,4,thrombospondin 4,0.00227455,Strong selection
THEM4,SNVs,1,3,4,thioesterase superfamily member 4,8.6968e-4,Weak selection
THEM5,SNVs,1,3,3,thioesterase superfamily member 5,6.4946e-4,Weak selection
THEM6,SNVs,3,2,4,thioesterase superfamily member 6,0.00364769,Strong selection
THEMIS,SNVs,2,3,4,thymocyte selection associated,0.00273808,Strong selection
THEMIS2,SNVs,3,2,3,thymocyte selection associated family member 2,0.00408278,Strong selection
THG1L,SNVs,3,3,3,tRNA-histidine guanylyltransferase 1 like,0.00219381,Strong selection
THNSL1,SNVs,3,3,3,threonine synthase like 1,6.0557e-4,Weak selection
THNSL2,SNVs,3,3,3,threonine synthase like 2,6.9703e-4,Weak selection
THOC1,SNVs,3,3,3,THO complex subunit 1,0.124432,Extreme selection
THOC2,SNVs,3,2,3,THO complex subunit 2,0.466939,Extreme selection
THOC3,SNVs,1,3,3,THO complex subunit 3,0.00677855,Strong selection
THOC5,SNVs,2,3,3,THO complex subunit 5,0.0347223,Extreme selection
THOC6,SNVs,2,3,3,THO complex subunit 6,0.0228766,Extreme selection
THOC7,SNVs,2,3,2,THO complex subunit 7,0.0211591,Extreme selection
THOP1,SNVs,3,3,3,thimet oligopeptidase 1,0.011138,Extreme selection
THPO,SNVs,3,4,3,thrombopoietin,0.0076789,Strong selection
THRA,SNVs,1,2,2,thyroid hormone receptor alpha,0.191501,Extreme selection
THRAP3,SNVs,2,3,3,thyroid hormone receptor associated protein 3,0.236232,Extreme selection
THRB,SNVs,1,2,3,thyroid hormone receptor beta,0.177686,Extreme selection
THRSP,SNVs,3,3,3,thyroid hormone responsive,0.00266667,Strong selection
THSD1,SNVs,3,3,3,thrombospondin type 1 domain containing 1,0.00528146,Strong selection
THSD4,SNVs,2,3,3,thrombospondin type 1 domain containing 4,0.0159494,Extreme selection
THSD7A,SNVs,3,3,3,thrombospondin type 1 domain containing 7A,0.0863372,Extreme selection
THSD7B,SNVs,3,3,4,thrombospondin type 1 domain containing 7B,0.0196847,Extreme selection
THTPA,SNVs,1,3,3,thiamine triphosphatase,0.00153637,Strong selection
THUMPD1,SNVs,3,3,3,THUMP domain containing 1,0.0033113,Strong selection
THUMPD2,SNVs,3,3,3,THUMP domain containing 2,0.00181547,Strong selection
THUMPD3,SNVs,3,3,4,THUMP domain containing 3,0.0015798,Strong selection
THY1,SNVs,1,1,4,Thy-1 cell surface antigen,0.0190635,Extreme selection
THYN1,SNVs,3,3,3,thymocyte nuclear protein 1,0.00184252,Strong selection
TIA1,SNVs,2,2,3,TIA1 cytotoxic granule associated RNA binding protein,0.0644915,Extreme selection
TIAL1,SNVs,1,3,4,TIA1 cytotoxic granule associated RNA binding protein like 1,0.508048,Extreme selection
